OBJECT_NAME,OBJECT_TYPE,LAST_DDL_TIME,DATASOURCE
SPM_RQSTIONFL01,PROCEDURE,2021-02-20 08:55:00,ORATECHDATAHUB
SPM_RQSTIONFL02,PROCEDURE,2021-02-20 08:55:00,ORATECHDATAHUB
SPM_RQSTIONGRN01,PROCEDURE,2021-02-20 08:55:00,ORATECHDATAHUB
SPM_RQSTIONGRN02,PROCEDURE,2021-02-20 08:55:00,ORATECHDATAHUB
SPM_SETPLBYITEM,PROCEDURE,2021-02-20 08:55:00,ORATECHDATAHUB
SPM_SETPLBYITEM01,PROCEDURE,2021-02-20 08:55:00,ORATECHDATAHUB
SPM_SPACECHECK,PROCEDURE,2021-02-20 08:55:00,ORATECHDATAHUB
SPM_STKTAKE,PROCEDURE,2021-02-20 08:55:00,ORATECHDATAHUB
SPM_SUBLOCITEM,PROCEDURE,2021-02-20 08:55:00,ORATECHDATAHUB
SPM_SUBLOCMINMAX,PROCEDURE,2021-02-20 08:55:01,ORATECHDATAHUB
SPM_SUBLOCMINMAX01,PROCEDURE,2021-02-20 08:55:01,ORATECHDATAHUB
SPM_UPDATEBIN,PROCEDURE,2021-02-20 08:55:01,ORATECHDATAHUB
SP_MOBILEHOME,PROCEDURE,2021-02-20 08:55:01,ORATECHDATAHUB
SP_SPLITNUMCHAR,PROCEDURE,2021-02-20 08:55:01,ORATECHDATAHUB
SP_SPLITSTRING,PROCEDURE,2021-02-20 08:54:57,ORATECHDATAHUB
SP_SPLITTOTWOPARTS,PROCEDURE,2021-02-20 08:54:57,ORATECHDATAHUB
SYS_ATTACHMENT_HEADERSAPI,PROCEDURE,2021-02-20 08:55:01,ORATECHDATAHUB
SYS_ATTACHMENT_LINESAPI,PROCEDURE,2021-02-20 08:55:01,ORATECHDATAHUB
SYS_CONTROL_HEADERSAPI,PROCEDURE,2021-02-20 08:55:01,ORATECHDATAHUB
SYS_CONTROL_LINESAPI,PROCEDURE,2021-02-20 08:55:01,ORATECHDATAHUB
SYS_FUNCTION_AUDITAPI,PROCEDURE,2021-02-20 08:55:01,ORATECHDATAHUB
SYS_HOST,PROCEDURE,2021-02-20 08:55:01,ORATECHDATAHUB
SYS_JAVATEST,PROCEDURE,2021-02-20 08:55:01,ORATECHDATAHUB
SYS_JOB_PARAM_VALUESAPI,PROCEDURE,2021-02-20 08:55:00,ORATECHDATAHUB
SYS_JOB_QUEUEAPI,PROCEDURE,2021-02-20 08:55:01,ORATECHDATAHUB
SYS_LASTSAVED_VALUESAPI,PROCEDURE,2021-02-20 08:55:01,ORATECHDATAHUB
SYS_LOGGEDINSESSIONSAPI,PROCEDURE,2021-02-20 08:55:02,ORATECHDATAHUB
SYS_LOGIN_AUDITAPI,PROCEDURE,2021-02-20 08:55:02,ORATECHDATAHUB
SYS_LOG_HEADERSAPI,PROCEDURE,2021-02-20 08:55:01,ORATECHDATAHUB
SYS_LOG_LINESAPI,PROCEDURE,2021-02-20 08:55:01,ORATECHDATAHUB
SYS_NOTIFICATION_EVENTSAPI,PROCEDURE,2021-02-20 08:55:02,ORATECHDATAHUB
SYS_NOTIFICATION_RECIPIENTSAPI,PROCEDURE,2021-02-20 08:55:02,ORATECHDATAHUB
SYS_PROGRAMSAPI,PROCEDURE,2021-02-20 08:55:02,ORATECHDATAHUB
SYS_SCHEDULED_JOBSAPI,PROCEDURE,2021-02-20 08:55:00,ORATECHDATAHUB
SYS_SCHEDULE_HEADERSAPI,PROCEDURE,2021-02-20 08:55:01,ORATECHDATAHUB
SYS_SCHEDULE_JOBSAPI,PROCEDURE,2021-02-20 08:55:00,ORATECHDATAHUB
SYS_SCHEDULE_JOB_PARAMSAPI,PROCEDURE,2021-02-20 08:55:00,ORATECHDATAHUB
SYS_SCHEDULE_LINESAPI,PROCEDURE,2021-02-20 08:55:01,ORATECHDATAHUB
SYS_SESSION_VAR_TEMPAPI,PROCEDURE,2021-02-20 08:55:02,ORATECHDATAHUB
SYS_UIITEMSAPI,PROCEDURE,2021-02-20 08:55:02,ORATECHDATAHUB
SYS_UIREGIONSAPI,PROCEDURE,2021-02-20 08:54:41,ORATECHDATAHUB
SYS_USER_CONTROLSAPI,PROCEDURE,2021-02-20 08:55:02,ORATECHDATAHUB
SYS_WORKLISTAPI,PROCEDURE,2021-02-20 08:55:02,ORATECHDATAHUB
TP_STOCK_LINESAPI,PROCEDURE,2021-02-20 08:55:02,ORATECHDATAHUB
TP_STOCK_SOURCESAPI,PROCEDURE,2021-02-20 08:55:02,ORATECHDATAHUB
WWW_NODESAPI,PROCEDURE,2021-02-20 08:55:02,ORATECHDATAHUB
AP_DBNOTE_DETAILS_S,SEQUENCE,2021-02-20 08:51:22,ORATECHDATAHUB
AP_DBNOTE_HEADERS_S,SEQUENCE,2021-02-21 12:00:33,ORATECHDATAHUB
AP_DBNOTE_LINES_S,SEQUENCE,2021-02-21 12:00:33,ORATECHDATAHUB
AP_INVOICE_DETAILS_S,SEQUENCE,2021-02-20 08:51:22,ORATECHDATAHUB
AP_INVOICE_HEADERS_S,SEQUENCE,2021-02-21 12:00:33,ORATECHDATAHUB
AP_INVOICE_LINES_S,SEQUENCE,2021-02-21 12:00:33,ORATECHDATAHUB
AP_OPTIONS_S,SEQUENCE,2021-02-20 08:51:22,ORATECHDATAHUB
AP_PAYMENT_HEADERS_S,SEQUENCE,2021-02-21 12:00:33,ORATECHDATAHUB
AP_PAYMENT_LINES_S,SEQUENCE,2021-02-21 12:00:33,ORATECHDATAHUB
AP_SUPPLIERS_S,SEQUENCE,2021-02-20 08:51:22,ORATECHDATAHUB
AP_SUPPLIER_PRICE_LISTS_S,SEQUENCE,2021-02-21 12:00:33,ORATECHDATAHUB
AP_SUPPLIER_PROFILES_S,SEQUENCE,2021-02-20 08:51:22,ORATECHDATAHUB
AP_SUPSUM_SNAP_S,SEQUENCE,2021-02-21 12:00:33,ORATECHDATAHUB
AR_CUSTOMERS_S,SEQUENCE,2021-02-21 12:00:33,ORATECHDATAHUB
AR_CUSTOMER_IMPORT_S,SEQUENCE,2021-02-21 12:00:33,ORATECHDATAHUB
AR_CUSTOMER_PRICELISTS_S,SEQUENCE,2021-02-21 12:00:33,ORATECHDATAHUB
AR_CUSTOMER_PRICE_LISTS_S,SEQUENCE,2021-02-21 12:00:33,ORATECHDATAHUB
AR_CUSTOMER_PROFILES_S,SEQUENCE,2021-02-21 12:00:33,ORATECHDATAHUB
AR_CUSTSPLIT_HEADERS_S,SEQUENCE,2021-02-21 12:00:33,ORATECHDATAHUB
AR_CUSTSPLIT_LINES_S,SEQUENCE,2021-02-21 12:00:33,ORATECHDATAHUB
AR_CUSTSUM_SNAP_S,SEQUENCE,2021-02-21 12:00:33,ORATECHDATAHUB
AR_CUST_BARCODE_UPLOADS_S,SEQUENCE,2021-02-21 12:00:33,ORATECHDATAHUB
AR_CUST_ITEM_EXLCATEGORIES_S,SEQUENCE,2021-02-21 12:00:33,ORATECHDATAHUB
AR_CUST_ITEM_MAPCATEGORIES_S,SEQUENCE,2021-02-21 12:00:33,ORATECHDATAHUB
AR_CUST_ITEM_OFFERS_S,SEQUENCE,2021-02-21 12:00:33,ORATECHDATAHUB
AR_CUST_ITEM_RESERVES_S,SEQUENCE,2021-02-20 08:51:22,ORATECHDATAHUB
AR_CUST_ITEM_UPLOADS_S,SEQUENCE,2021-02-21 12:00:33,ORATECHDATAHUB
AR_CUST_LAST_PRICESES_S,SEQUENCE,2021-02-20 08:51:22,ORATECHDATAHUB
AR_CUST_PAYMENT_METHODS_S,SEQUENCE,2021-02-21 12:00:33,ORATECHDATAHUB
AR_CUST_STORE_CARDSES_S,SEQUENCE,2021-02-21 12:00:33,ORATECHDATAHUB
AR_DELIVERY_HEADERS_S,SEQUENCE,2021-02-21 12:00:33,ORATECHDATAHUB
AR_DELIVERY_LINES_S,SEQUENCE,2021-02-21 12:00:33,ORATECHDATAHUB
AR_FREIGHT_COUNTRIES_S,SEQUENCE,2021-02-21 12:00:33,ORATECHDATAHUB
AR_FREIGHT_HEADERS_S,SEQUENCE,2021-02-21 12:00:33,ORATECHDATAHUB
AR_FREIGHT_LINES_S,SEQUENCE,2021-02-21 12:00:33,ORATECHDATAHUB
AR_FREIGHT_MASTERS_S,SEQUENCE,2021-02-21 12:00:33,ORATECHDATAHUB
AR_INVBATCH_COUNT_S,SEQUENCE,2021-02-21 12:00:33,ORATECHDATAHUB
AR_INVBATCH_GROUP_S,SEQUENCE,2021-02-20 08:51:22,ORATECHDATAHUB
AR_INVOICE_HEADERS_S,SEQUENCE,2021-02-21 12:00:33,ORATECHDATAHUB
AR_INVOICE_LINES_S,SEQUENCE,2021-02-21 12:00:33,ORATECHDATAHUB
AR_ITEM_FULFILLMENT_S,SEQUENCE,2021-02-21 12:00:33,ORATECHDATAHUB
AR_OPTIONS_S,SEQUENCE,2021-02-20 08:51:22,ORATECHDATAHUB
AR_ORDERPAD_HEADERS_S,SEQUENCE,2021-02-21 12:00:33,ORATECHDATAHUB
AR_ORDERPAD_LINES_S,SEQUENCE,2021-02-21 12:00:33,ORATECHDATAHUB
AR_PAYMENT_HEADERS_S,SEQUENCE,2021-02-21 12:00:33,ORATECHDATAHUB
AR_PAYMENT_LINES_S,SEQUENCE,2021-02-21 12:00:33,ORATECHDATAHUB
AR_REPAYMENT_LINES_S,SEQUENCE,2021-02-21 12:00:33,ORATECHDATAHUB
AR_SALCR_GROUPS_S,SEQUENCE,2021-02-21 12:00:33,ORATECHDATAHUB
AR_SALCR_GROUP_MEMBERS_S,SEQUENCE,2021-02-21 12:00:33,ORATECHDATAHUB
AR_SALESORDER_HEADERS_S,SEQUENCE,2021-02-21 12:00:33,ORATECHDATAHUB
AR_SALESORDER_IMPORT_S,SEQUENCE,2021-02-21 12:00:33,ORATECHDATAHUB
AR_SALESORDER_LINES_S,SEQUENCE,2021-02-21 12:00:33,ORATECHDATAHUB
AR_SALESORDER_PICKLIST_S,SEQUENCE,2021-02-21 12:00:33,ORATECHDATAHUB
AR_SALESORDER_STATUSES_S,SEQUENCE,2021-02-21 12:00:33,ORATECHDATAHUB
AR_SALES_PERSONS_S,SEQUENCE,2021-02-21 12:00:33,ORATECHDATAHUB
AR_SOIMPORT_BATCH_S,SEQUENCE,2021-02-21 12:00:33,ORATECHDATAHUB
AUDIT_CUSTPRICE_HISTORY_S,SEQUENCE,2021-02-21 12:00:33,ORATECHDATAHUB
AUDIT_ITEMPRICE_HISTORY_S,SEQUENCE,2021-02-21 12:00:33,ORATECHDATAHUB
AUDIT_MINUSSTOCK_S,SEQUENCE,2021-02-21 12:00:33,ORATECHDATAHUB
AUDIT_STOCK_HISTORY_S,SEQUENCE,2021-02-21 12:00:33,ORATECHDATAHUB
CMN_ADDITIONAL_INFO_S,SEQUENCE,2021-02-21 12:00:33,ORATECHDATAHUB
CMN_ALERTS_S,SEQUENCE,2021-02-21 12:00:33,ORATECHDATAHUB
CMN_AUDIT_LOGINS_S,SEQUENCE,2021-02-21 12:00:33,ORATECHDATAHUB
CMN_BANKS_S,SEQUENCE,2021-02-20 08:51:22,ORATECHDATAHUB
CMN_BANK_ACCOUNTS_S,SEQUENCE,2021-02-20 08:51:22,ORATECHDATAHUB
CMN_BANK_CHEQUES_S,SEQUENCE,2021-02-21 12:00:33,ORATECHDATAHUB
CMN_BANK_STATEMENTS_S,SEQUENCE,2021-02-21 12:00:33,ORATECHDATAHUB
CMN_BUSINESS_SECTORS_S,SEQUENCE,2021-02-21 12:00:33,ORATECHDATAHUB
CMN_BUSINESS_UNITS_S,SEQUENCE,2021-02-20 08:51:22,ORATECHDATAHUB
CMN_CALENDAR_S,SEQUENCE,2021-02-21 12:00:33,ORATECHDATAHUB
CMN_CARDS_S,SEQUENCE,2021-02-21 12:00:33,ORATECHDATAHUB
CMN_CARD_OPTIONS_S,SEQUENCE,2021-02-21 12:00:33,ORATECHDATAHUB
CMN_CLOCKINOUT_S,SEQUENCE,2021-02-21 12:00:33,ORATECHDATAHUB
CMN_COMMODITY_CODES_S,SEQUENCE,2021-02-21 12:00:33,ORATECHDATAHUB
CMN_COMMODITY_RATES_S,SEQUENCE,2021-02-21 12:00:33,ORATECHDATAHUB
CMN_COMMUNICATIONS_S,SEQUENCE,2021-02-21 12:00:33,ORATECHDATAHUB
CMN_COMPANIES_S,SEQUENCE,2021-02-20 08:51:22,ORATECHDATAHUB
CMN_CONTACTS_S,SEQUENCE,2021-02-21 12:00:33,ORATECHDATAHUB
CMN_CONTACT_PERMISSIONS_S,SEQUENCE,2021-02-21 12:00:33,ORATECHDATAHUB
CMN_CONTAINERS_S,SEQUENCE,2021-02-21 12:00:33,ORATECHDATAHUB
CMN_COUNTRIES_S,SEQUENCE,2021-02-20 08:51:22,ORATECHDATAHUB
CMN_CURRENCIES_S,SEQUENCE,2021-02-20 08:51:22,ORATECHDATAHUB
CMN_CURRENCY_RATES_S,SEQUENCE,2021-02-20 08:51:22,ORATECHDATAHUB
CMN_FUNCTIONS_S,SEQUENCE,2021-02-20 08:51:22,ORATECHDATAHUB
CMN_GRANTED_PRIVS_S,SEQUENCE,2021-02-21 12:00:33,ORATECHDATAHUB
CMN_IMPORT_BATCH_S,SEQUENCE,2021-02-21 12:00:33,ORATECHDATAHUB
CMN_LANGUAGES_S,SEQUENCE,2021-02-20 08:51:22,ORATECHDATAHUB
CMN_LANGUAGE_TEXTS_S,SEQUENCE,2021-02-21 12:00:33,ORATECHDATAHUB
CMN_LOGGEDIN_USERS_S,SEQUENCE,2021-02-21 12:00:33,ORATECHDATAHUB
CMN_LOOKUP_CODES_S,SEQUENCE,2021-02-20 08:51:22,ORATECHDATAHUB
CMN_LOOKUP_LINKS_S,SEQUENCE,2021-02-21 12:00:33,ORATECHDATAHUB
CMN_LOOKUP_TYPES$_S,SEQUENCE,2021-02-20 08:51:22,ORATECHDATAHUB
CMN_LOOKUP_TYPES_S,SEQUENCE,2021-02-20 08:51:22,ORATECHDATAHUB
CMN_MAILMERGE_HEADERS_S,SEQUENCE,2021-02-20 08:51:22,ORATECHDATAHUB
CMN_MAILMERGE_LINES_S,SEQUENCE,2021-02-20 08:51:22,ORATECHDATAHUB
CMN_MENUS_S,SEQUENCE,2021-02-20 08:51:22,ORATECHDATAHUB
CMN_MENU_RESPONSIBILITIES$_S,SEQUENCE,2021-02-20 08:51:22,ORATECHDATAHUB
CMN_MENU_RESPONSIBILITIES_S,SEQUENCE,2021-02-20 08:51:22,ORATECHDATAHUB
CMN_MODULES_S,SEQUENCE,2021-02-20 08:51:22,ORATECHDATAHUB
CMN_NAVIGATIONS_S,SEQUENCE,2021-02-20 08:51:22,ORATECHDATAHUB
CMN_NOTIFICATIONS_S,SEQUENCE,2021-02-21 12:00:33,ORATECHDATAHUB
CMN_OBJECT_BATCHELINES_S,SEQUENCE,2021-02-20 08:51:22,ORATECHDATAHUB
CMN_OBJECT_BATCHES_S,SEQUENCE,2021-02-21 12:00:33,ORATECHDATAHUB
CMN_OBJECT_BATCH_LINES_S,SEQUENCE,2021-02-21 12:00:33,ORATECHDATAHUB
CMN_OBJECT_STATUSES_S,SEQUENCE,2021-02-21 12:00:33,ORATECHDATAHUB
CMN_PARAMETERS_S,SEQUENCE,2021-02-20 08:51:22,ORATECHDATAHUB
CMN_PAYMENTS_S,SEQUENCE,2021-02-21 12:00:33,ORATECHDATAHUB
CMN_PAYMENTTERM_BREAKUPS_S,SEQUENCE,2021-02-21 12:00:33,ORATECHDATAHUB
CMN_PAYMENT_METHODS_S,SEQUENCE,2021-02-20 08:51:22,ORATECHDATAHUB
CMN_PAYMENT_TERMS_S,SEQUENCE,2021-02-20 08:51:22,ORATECHDATAHUB
CMN_PAYMENT_TRANS_S,SEQUENCE,2021-02-21 12:00:33,ORATECHDATAHUB
CMN_PERIOD_BREAKDOWNS_S,SEQUENCE,2021-02-21 12:00:33,ORATECHDATAHUB
CMN_PERIOD_HEADERS_S,SEQUENCE,2021-02-21 12:00:33,ORATECHDATAHUB
CMN_PERIOD_LINES_S,SEQUENCE,2021-02-21 12:00:33,ORATECHDATAHUB
CMN_PRICEROUNDINGS_S,SEQUENCE,2021-02-21 12:00:33,ORATECHDATAHUB
CMN_PRINTERS_S,SEQUENCE,2021-02-20 08:51:22,ORATECHDATAHUB
CMN_PRINTER_MATRIX_S,SEQUENCE,2021-02-21 12:00:33,ORATECHDATAHUB
CMN_PRIVILEGES_S,SEQUENCE,2021-02-20 08:51:22,ORATECHDATAHUB
CMN_PROFILES_S,SEQUENCE,2021-02-20 08:51:21,ORATECHDATAHUB
CMN_PROFILE_VALUES_S,SEQUENCE,2021-02-21 12:00:33,ORATECHDATAHUB
CMN_PROPERTIES_S,SEQUENCE,2021-02-21 12:00:33,ORATECHDATAHUB
CMN_PROPERTY_OBJECTS_S,SEQUENCE,2021-02-21 12:00:33,ORATECHDATAHUB
CMN_PROPERTY_VALUES_S,SEQUENCE,2021-02-21 12:00:33,ORATECHDATAHUB
CMN_REASONS_S,SEQUENCE,2021-02-20 08:51:21,ORATECHDATAHUB
CMN_REPORTGROUP_HEADERS_S,SEQUENCE,2021-02-21 12:00:33,ORATECHDATAHUB
CMN_REPORTGROUP_LINES_S,SEQUENCE,2021-02-21 12:00:33,ORATECHDATAHUB
CMN_REPORTOUTPUTS_SNAP_S,SEQUENCE,2021-02-21 12:00:33,ORATECHDATAHUB
CMN_REPORTS_S,SEQUENCE,2021-02-21 12:00:33,ORATECHDATAHUB
CMN_REPORT_COLUMNS_S,SEQUENCE,2021-02-21 12:00:33,ORATECHDATAHUB
CMN_REPORT_CONFIG_S,SEQUENCE,2021-02-21 12:00:33,ORATECHDATAHUB
CMN_REPORT_PARAMETERS_S,SEQUENCE,2021-02-21 12:00:33,ORATECHDATAHUB
CMN_REPORT_SET_S,SEQUENCE,2021-02-21 12:00:33,ORATECHDATAHUB
CMN_RESPONSIBILITIES_S,SEQUENCE,2021-02-20 08:51:21,ORATECHDATAHUB
CMN_SEASONS_S,SEQUENCE,2021-02-20 08:51:21,ORATECHDATAHUB
CMN_SEQUENCES_S,SEQUENCE,2021-02-20 08:51:21,ORATECHDATAHUB
CMN_SHIFTS_S,SEQUENCE,2021-02-21 12:00:33,ORATECHDATAHUB
CMN_STP_ATTRIBUTES_S,SEQUENCE,2021-02-21 12:00:33,ORATECHDATAHUB
CMN_STP_LEVELS_S,SEQUENCE,2021-02-21 12:00:33,ORATECHDATAHUB
CMN_STYLE_PATTERNS_S,SEQUENCE,2021-02-21 12:00:33,ORATECHDATAHUB
CMN_SYS_OPTIONS_S,SEQUENCE,2021-02-20 08:51:21,ORATECHDATAHUB
CMN_TAX_BREAKUPS_S,SEQUENCE,2021-02-21 12:00:33,ORATECHDATAHUB
CMN_TAX_CODES_S,SEQUENCE,2021-02-20 08:51:21,ORATECHDATAHUB
CMN_TERMINALS_S,SEQUENCE,2021-02-21 12:00:33,ORATECHDATAHUB
CMN_TERMINAL_PROPERTIES_S,SEQUENCE,2021-02-21 12:00:33,ORATECHDATAHUB
CMN_TERMS_S,SEQUENCE,2021-02-20 08:51:21,ORATECHDATAHUB
CMN_UNIT_OF_MEASUREMENTS_S,SEQUENCE,2021-02-20 08:51:21,ORATECHDATAHUB
CMN_USERS_S,SEQUENCE,2021-02-20 08:51:21,ORATECHDATAHUB
CMN_USER_EXCLUSIONS_S,SEQUENCE,2021-02-21 12:00:33,ORATECHDATAHUB
CMN_USER_REPORTGROUPS_S,SEQUENCE,2021-02-21 12:00:33,ORATECHDATAHUB
CMN_USER_RESPONSIBILITIES_S,SEQUENCE,2021-02-20 08:51:21,ORATECHDATAHUB
CMN_USER_TOP_FUNCTIONS_S,SEQUENCE,2021-02-21 12:00:33,ORATECHDATAHUB
CMN_WDAY_SHIFTS_S,SEQUENCE,2021-02-21 12:00:33,ORATECHDATAHUB
CRM_COMMUNICATIONS_S,SEQUENCE,2021-02-21 12:00:33,ORATECHDATAHUB
CRM_PARTIES_S,SEQUENCE,2021-02-21 12:00:33,ORATECHDATAHUB
CRM_TEMPLATES_S,SEQUENCE,2021-02-21 12:00:33,ORATECHDATAHUB
DAILY_STOCK_SNAPSHOTS_S,SEQUENCE,2021-02-21 12:00:33,ORATECHDATAHUB
DIRECTORY_LISTING_S,SEQUENCE,2021-02-21 12:00:33,ORATECHDATAHUB
DISPATCH_HEADERS_S,SEQUENCE,2021-02-21 12:00:33,ORATECHDATAHUB
EMP_DEPARTMENTS_S,SEQUENCE,2021-02-21 12:00:33,ORATECHDATAHUB
EMP_EMPLOYEES_S,SEQUENCE,2021-02-21 12:00:33,ORATECHDATAHUB
EMP_JOBS_S,SEQUENCE,2021-02-21 12:00:33,ORATECHDATAHUB
EMP_JOB_TYPES_S,SEQUENCE,2021-02-21 12:00:33,ORATECHDATAHUB
EMP_JOB_TYPE_DAYS_S,SEQUENCE,2021-02-21 12:00:33,ORATECHDATAHUB
EMP_POSITIONS_S,SEQUENCE,2021-02-21 12:00:33,ORATECHDATAHUB
EMP_WORKING_DAYS_S,SEQUENCE,2021-02-21 12:00:33,ORATECHDATAHUB
EXPORT_HEADERS_S,SEQUENCE,2021-02-21 12:00:33,ORATECHDATAHUB
EXPORT_LINES_S,SEQUENCE,2021-02-21 12:00:33,ORATECHDATAHUB
EXTERNAL_ITEM_TABLE_S,SEQUENCE,2021-02-21 12:00:33,ORATECHDATAHUB
EXT_SALESORDERS_S,SEQUENCE,2021-02-21 12:00:33,ORATECHDATAHUB
EXT_TRANS_HEADERS_S,SEQUENCE,2021-02-21 12:00:33,ORATECHDATAHUB
EXT_TRANS_LINES_S,SEQUENCE,2021-02-21 12:00:33,ORATECHDATAHUB
GL_ACCOUNT_CODESES_S,SEQUENCE,2021-02-20 08:51:22,ORATECHDATAHUB
GL_ACCOUNT_CODES_S,SEQUENCE,2021-02-20 08:51:22,ORATECHDATAHUB
GL_CASHINGUP_HEADERS_S,SEQUENCE,2021-02-21 12:00:33,ORATECHDATAHUB
GL_CASHINGUP_LINES_S,SEQUENCE,2021-02-21 12:00:33,ORATECHDATAHUB
GL_CATEGORIES_S,SEQUENCE,2021-02-20 08:51:22,ORATECHDATAHUB
GL_JE_HEADERS_S,SEQUENCE,2021-02-21 12:00:33,ORATECHDATAHUB
GL_JE_LINES_S,SEQUENCE,2021-02-21 12:00:33,ORATECHDATAHUB
GL_PAYMENT_HEADERS_S,SEQUENCE,2021-02-21 12:00:33,ORATECHDATAHUB
GL_PAYMENT_LINES_S,SEQUENCE,2021-02-21 12:00:33,ORATECHDATAHUB
GL_SUB_CATEGORIES_S,SEQUENCE,2021-02-20 08:51:22,ORATECHDATAHUB
GL_TEMPLATES_S,SEQUENCE,2021-02-21 12:00:33,ORATECHDATAHUB
GL_TEMPLATE_LINES_S,SEQUENCE,2021-02-21 12:00:33,ORATECHDATAHUB
GL_TEMPLATE_TRANS_HEADERS_S,SEQUENCE,2021-02-21 12:00:33,ORATECHDATAHUB
GL_TEMPLATE_TRANS_S,SEQUENCE,2021-02-21 12:00:33,ORATECHDATAHUB
GL_TRANS_SUM_S,SEQUENCE,2021-02-21 12:00:33,ORATECHDATAHUB
GRN_ORDERPAD_HEADERS_S,SEQUENCE,2021-02-21 12:00:33,ORATECHDATAHUB
GRN_ORDERPAD_LINES_S,SEQUENCE,2021-02-21 12:00:33,ORATECHDATAHUB
HR_USER_ASSIGNMENTS_S,SEQUENCE,2021-02-21 12:00:33,ORATECHDATAHUB
IMPEXP_HEADERS_S,SEQUENCE,2021-02-20 08:51:22,ORATECHDATAHUB
IMPEXP_LINES_S,SEQUENCE,2021-02-20 08:51:22,ORATECHDATAHUB
INTF_GRN_S,SEQUENCE,2021-02-21 12:00:33,ORATECHDATAHUB
INTF_ITEMS_S,SEQUENCE,2021-02-21 12:00:33,ORATECHDATAHUB
INTF_PO_S,SEQUENCE,2021-02-21 12:00:33,ORATECHDATAHUB
INTF_SUPPLIER_S,SEQUENCE,2021-02-21 12:00:33,ORATECHDATAHUB
INV_BARCODE_REPOSITORY_S,SEQUENCE,2021-02-21 12:00:33,ORATECHDATAHUB
INV_BOM_S,SEQUENCE,2021-02-20 08:51:22,ORATECHDATAHUB
INV_BOM_TRANS_S,SEQUENCE,2021-02-21 12:00:33,ORATECHDATAHUB
INV_CONTAINER_LOG_S,SEQUENCE,2021-02-21 12:00:33,ORATECHDATAHUB
INV_ITEMCOUNT_INTERFACE_S,SEQUENCE,2021-02-21 12:00:33,ORATECHDATAHUB
INV_ITEMSALPURSUM_SNAP_S,SEQUENCE,2021-02-21 12:00:33,ORATECHDATAHUB
INV_ITEM_ADJUSTMENT_HEADERS_S,SEQUENCE,2021-02-21 12:00:33,ORATECHDATAHUB
INV_ITEM_ADJUSTMENT_LINES_S,SEQUENCE,2021-02-21 12:00:33,ORATECHDATAHUB
INV_ITEM_BARCODES_S,SEQUENCE,2021-02-20 08:51:22,ORATECHDATAHUB
INV_ITEM_BATCHES_S,SEQUENCE,2021-02-21 12:00:33,ORATECHDATAHUB
INV_ITEM_BATCH_LINES_S,SEQUENCE,2021-02-21 12:00:33,ORATECHDATAHUB
INV_ITEM_CATEGORIES_S,SEQUENCE,2021-02-20 08:51:22,ORATECHDATAHUB
INV_ITEM_COUNT_HEADERS_S,SEQUENCE,2021-02-21 12:00:33,ORATECHDATAHUB
INV_ITEM_COUNT_HEADERS_TEMP1_S,SEQUENCE,2021-02-21 12:00:33,ORATECHDATAHUB
INV_ITEM_COUNT_HEADERS_TEMP2_S,SEQUENCE,2021-02-21 12:00:33,ORATECHDATAHUB
INV_ITEM_COUNT_HEADERS_TEMP_S,SEQUENCE,2021-02-21 12:00:33,ORATECHDATAHUB
INV_ITEM_COUNT_LINES_S,SEQUENCE,2021-02-21 12:00:33,ORATECHDATAHUB
INV_ITEM_COUNT_LINES_TEMP1_S,SEQUENCE,2021-02-21 12:00:33,ORATECHDATAHUB
INV_ITEM_COUNT_LINES_TEMP2_S,SEQUENCE,2021-02-21 12:00:34,ORATECHDATAHUB
INV_ITEM_COUNT_LINES_TEMP_S,SEQUENCE,2021-02-21 12:00:33,ORATECHDATAHUB
INV_ITEM_DIMENSIONS_S,SEQUENCE,2021-02-21 12:00:34,ORATECHDATAHUB
INV_ITEM_DIMENSION_LINES_S,SEQUENCE,2021-02-21 12:00:34,ORATECHDATAHUB
INV_ITEM_EXTRAS_S,SEQUENCE,2021-02-21 12:00:34,ORATECHDATAHUB
INV_ITEM_FREIGHTS_S,SEQUENCE,2021-02-21 12:00:34,ORATECHDATAHUB
INV_ITEM_LOCATIONS_30JUN_S,SEQUENCE,2021-02-21 12:00:34,ORATECHDATAHUB
INV_ITEM_LOCATIONS_S,SEQUENCE,2021-02-21 12:00:34,ORATECHDATAHUB
INV_ITEM_LOCATIONS_TEMP_S,SEQUENCE,2021-02-21 12:00:34,ORATECHDATAHUB
INV_ITEM_MASTERS_S,SEQUENCE,2021-02-20 08:51:22,ORATECHDATAHUB
INV_ITEM_MOVEMENT_HEADERS_S,SEQUENCE,2021-02-21 12:00:34,ORATECHDATAHUB
INV_ITEM_MOVEMENT_LINES_S,SEQUENCE,2021-02-21 12:00:34,ORATECHDATAHUB
INV_ITEM_MULTI_CATEGORIES_S,SEQUENCE,2021-02-20 08:51:22,ORATECHDATAHUB
INV_ITEM_MULTI_SEASONS_S,SEQUENCE,2021-02-20 08:51:22,ORATECHDATAHUB
INV_ITEM_MULTI_SEASON_S,SEQUENCE,2021-02-20 08:51:22,ORATECHDATAHUB
INV_ITEM_OFFER_HEADERS_S,SEQUENCE,2021-02-21 12:00:34,ORATECHDATAHUB
INV_ITEM_OFFER_LINES_S,SEQUENCE,2021-02-21 12:00:34,ORATECHDATAHUB
