Y Y Y 2 5 None 4 None 1.0 I 1.0 2009-12-28 16:33:29 2009-12-28 16:33:29 None
Y Y Y 2 6 None 5 None 1.0 I 1.0 2009-12-28 16:33:29 2009-12-28 16:33:29 None
Y Y Y 2 2 None 6 None 1.0 I 1.0 2009-12-28 16:33:29 2009-12-28 16:33:29 None
Y Y Y 2 4 None 7 None 1.0 I 1.0 2009-12-28 16:33:29 2009-12-28 16:33:29 None
Y Y Y 2 1 None 8 None 1.0 I 1.0 2009-12-28 16:33:29 2009-12-28 16:33:29 None
Y Y Y 2 10 None 9 None 1.0 I 1.0 2009-12-28 16:33:29 2009-12-28 16:33:29 None
Y Y Y 2 9 None 10 None 1.0 I 1.0 2009-12-28 16:33:29 2009-12-28 16:33:29 None
Y Y Y 2 3 None 11 None 1.0 I 1.0 2009-12-28 16:33:29 2009-12-28 16:33:29 None
Y Y Y 27 19 None 154 None 5.0 I 5.0 2011-03-25 09:14:40 2011-03-25 09:14:40 None
Y Y Y 5 7 None 21 None 2.0 I 2.0 2010-11-28 18:40:39 2010-11-28 18:40:39 None
Y Y Y 5 5 None 22 None 2.0 I 2.0 2010-11-28 18:40:39 2010-11-28 18:40:39 None
Y Y Y 5 6 None 23 None 2.0 I 2.0 2010-11-28 18:40:39 2010-11-28 18:40:39 None
Y Y Y 5 3 None 24 None 2.0 I 2.0 2010-11-28 18:40:39 2010-11-28 18:40:39 None
Y Y Y 5 4 None 25 None 2.0 I 2.0 2010-11-28 18:40:39 2010-11-28 18:40:39 None
Y Y Y 5 2 None 26 None 2.0 I 2.0 2010-11-28 18:40:39 2010-11-28 18:40:39 None
Y Y Y 5 9 None 27 None 2.0 I 2.0 2010-11-28 18:40:39 2010-11-28 18:40:39 None
Y Y Y 5 10 None 28 None 2.0 I 2.0 2010-11-28 18:40:39 2010-11-28 18:40:39 None
Y Y Y 8 7 None 37 API 2.0 I 2.0 2010-11-28 18:41:10 2010-11-28 18:41:10 None
Y Y Y 8 5 None 38 API 2.0 I 2.0 2010-11-28 18:41:10 2010-11-28 18:41:10 None
Y Y Y 8 6 None 39 API 2.0 I 2.0 2010-11-28 18:41:10 2010-11-28 18:41:10 None
Y Y Y 8 3 None 40 API 2.0 I 2.0 2010-11-28 18:41:10 2010-11-28 18:41:10 None
Y Y Y 8 4 None 41 API 2.0 I 2.0 2010-11-28 18:41:10 2010-11-28 18:41:10 None
Y Y Y 8 2 None 42 API 2.0 I 2.0 2010-11-28 18:41:10 2010-11-28 18:41:10 None
Y Y Y 8 9 None 43 API 2.0 I 2.0 2010-11-28 18:41:10 2010-11-28 18:41:10 None
Y Y Y 8 10 None 44 API 2.0 I 2.0 2010-11-28 18:41:10 2010-11-28 18:41:10 None
Y Y Y 20 18 None 63 API 2.0 I 2.0 2010-11-28 19:08:44 2010-11-28 19:08:44 None
Y Y Y 20 13 None 64 API 2.0 U 2.0 2012-03-26 16:11:09 2010-11-28 19:08:44 None
Y Y Y 20 12 None 65 API 2.0 U 2.0 2012-03-26 16:11:09 2010-11-28 19:08:44 None
Y Y Y 20 14 None 66 API 2.0 U 2.0 2012-03-26 16:11:09 2010-11-28 19:08:44 None
Y Y Y 20 2 None 67 API 2.0 U 2.0 2018-05-11 16:11:57 2010-11-28 19:08:44 None
Y Y Y 13 5 None 68 API 2.0 U 5.0 2011-09-29 08:05:14 2010-11-28 19:08:49 None
Y Y Y 13 13 None 69 API 2.0 I 2.0 2010-11-28 19:08:49 2010-11-28 19:08:49 None
Y Y Y 13 12 None 70 API 2.0 I 2.0 2010-11-28 19:08:49 2010-11-28 19:08:49 None
Y Y Y 13 14 None 71 API 2.0 I 2.0 2010-11-28 19:08:49 2010-11-28 19:08:49 None
Y Y Y 13 2 None 72 API 2.0 I 2.0 2010-11-28 19:08:49 2010-11-28 19:08:49 None
Y Y Y 65 20 None 527 API 29.0 I 29.0 2019-06-07 13:22:35 2019-06-07 13:22:35 None
Y Y Y 66 20 None 528 API 29.0 I 29.0 2019-06-07 14:02:45 2019-06-07 14:02:45 None
Y Y Y 64 20 None 526 API 29.0 I 29.0 2019-06-06 23:19:09 2019-06-06 23:19:09 None
N N Y 67 21 None 529 API 5.0 I 5.0 2019-06-10 15:02:50 2019-06-10 15:02:50 None
Y Y Y 72 5 None 533 API 2.0 I 2.0 2019-08-29 10:51:32 2019-08-29 10:51:32 None
Y Y Y 72 4 None 534 API 5.0 I 5.0 2019-08-29 10:51:32 2019-08-29 10:51:32 None
Y Y Y 72 7 None 535 API 5.0 I 5.0 2019-08-29 10:51:32 2019-08-29 10:51:32 None
Y Y Y 72 6 None 536 API 2.0 I 2.0 2019-08-29 10:51:32 2019-08-29 10:51:32 None
Y Y Y 72 3 None 537 API 2.0 I 2.0 2019-08-29 10:51:32 2019-08-29 10:51:32 None
Y Y Y 14 18 None 93 API 2.0 I 2.0 2010-11-28 19:09:28 2010-11-28 19:09:28 None
Y Y Y 14 13 None 94 API 2.0 I 2.0 2010-11-28 19:09:28 2010-11-28 19:09:28 None
Y Y Y 14 12 None 95 API 2.0 I 2.0 2010-11-28 19:09:28 2010-11-28 19:09:28 None
Y Y Y 14 14 None 96 API 2.0 I 2.0 2010-11-28 19:09:28 2010-11-28 19:09:28 None
Y Y Y 14 2 None 97 API 2.0 I 2.0 2010-11-28 19:09:28 2010-11-28 19:09:28 None
Y Y Y 72 9 None 538 API 2.0 I 2.0 2019-08-29 10:51:32 2019-08-29 10:51:32 None
Y Y Y 72 13 None 539 API 2.0 I 2.0 2019-08-29 10:51:32 2019-08-29 10:51:32 None
Y Y Y 72 12 None 540 API 2.0 I 2.0 2019-08-29 10:51:32 2019-08-29 10:51:32 None
Y Y Y 72 14 None 541 API 2.0 I 2.0 2019-08-29 10:51:32 2019-08-29 10:51:32 None
Y Y Y 72 2 None 542 API 2.0 I 2.0 2019-08-29 10:51:32 2019-08-29 10:51:32 None
Y Y Y 17 18 None 103 API 2.0 I 2.0 2010-11-28 19:09:42 2010-11-28 19:09:42 None
Y Y Y 17 13 None 104 API 2.0 I 2.0 2010-11-28 19:09:42 2010-11-28 19:09:42 None
Y Y Y 17 12 None 105 API 2.0 I 2.0 2010-11-28 19:09:42 2010-11-28 19:09:42 None
Y Y Y 17 14 None 106 API 2.0 I 2.0 2010-11-28 19:09:42 2010-11-28 19:09:42 None
Y Y Y 17 2 None 107 API 2.0 U 2.0 2013-01-24 13:31:49 2010-11-28 19:09:42 None
Y Y Y 72 20 None 543 API 29.0 I 29.0 2019-08-29 10:51:32 2019-08-29 10:51:32 None
Y Y Y 72 18 None 544 API 2.0 I 2.0 2019-08-29 10:51:32 2019-08-29 10:51:32 None
Y Y Y 72 23 None 545 API 29.0 I 29.0 2019-08-29 10:51:32 2019-08-29 10:51:32 None
Y Y Y 16 18 None 113 API 2.0 I 2.0 2010-11-28 19:09:55 2010-11-28 19:09:55 None
Y Y Y 29 7 None 155 API 1.0 I 1.0 2011-03-30 14:33:02 2011-03-30 14:33:02 None
Y Y Y 29 5 None 156 API 1.0 I 1.0 2011-03-30 14:33:02 2011-03-30 14:33:02 None
Y Y Y 29 6 None 157 API 1.0 I 1.0 2011-03-30 14:33:02 2011-03-30 14:33:02 None
Y Y Y 29 2 None 158 API 1.0 I 1.0 2011-03-30 14:33:02 2011-03-30 14:33:02 None
Y Y Y 29 4 None 159 API 1.0 I 1.0 2011-03-30 14:33:02 2011-03-30 14:33:02 None
Y Y Y 29 1 None 160 API 1.0 I 1.0 2011-03-30 14:33:02 2011-03-30 14:33:02 None
Y Y Y 29 10 None 161 API 1.0 I 1.0 2011-03-30 14:33:02 2011-03-30 14:33:02 None
Y Y Y 29 9 None 162 API 1.0 I 1.0 2011-03-30 14:33:02 2011-03-30 14:33:02 None
Y Y Y 29 3 None 163 API 1.0 I 1.0 2011-03-30 14:33:02 2011-03-30 14:33:02 None
Y Y Y 40 18 None 232 API 2.0 U 2.0 2015-10-06 11:13:10 2011-09-29 08:00:52 None
Y Y Y 40 23 None 237 API 29.0 U 29.0 2012-07-14 16:07:20 2011-09-29 08:00:52 None
Y Y Y 42 5 None 244 API 2.0 U 5.0 2011-09-29 08:05:25 2011-09-29 08:04:05 None
Y Y Y 42 13 None 245 API 2.0 I 2.0 2011-09-29 08:04:05 2011-09-29 08:04:05 None
Y Y Y 42 12 None 246 API 2.0 I 2.0 2011-09-29 08:04:05 2011-09-29 08:04:05 None
Y Y Y 42 14 None 247 API 2.0 I 2.0 2011-09-29 08:04:05 2011-09-29 08:04:05 None
Y Y Y 42 2 None 248 API 2.0 I 2.0 2011-09-29 08:04:05 2011-09-29 08:04:05 None
Y Y Y 42 20 None 249 API 29.0 U 5.0 2016-03-10 11:53:31 2011-09-29 08:04:05 None
Y Y Y 43 21 None 254 None 5.0 I 5.0 2011-10-18 13:53:46 2011-10-18 13:53:46 None
Y Y Y 27 21 None 256 None 5.0 I 5.0 2011-10-18 13:58:36 2011-10-18 13:58:36 None
N N Y 44 21 None 257 None 5.0 U 5.0 2011-11-08 15:42:26 2011-10-18 14:00:26 None
Y Y Y 27 18 None 148 API 2.0 U 2.0 2016-09-19 14:09:44 2011-03-23 10:50:01 None
Y Y Y 27 13 None 149 API 2.0 U 2.0 2016-09-19 14:09:44 2011-03-23 10:50:01 None
Y Y Y 27 12 None 150 API 2.0 U 2.0 2016-09-19 14:09:44 2011-03-23 10:50:01 None
Y Y Y 27 14 None 151 API 2.0 U 2.0 2016-09-19 14:09:44 2011-03-23 10:50:01 None
Y Y Y 27 2 None 152 API 2.0 U 2.0 2016-09-19 14:09:44 2011-03-23 10:50:01 None
Y Y Y 29 20 None 168 None 29.0 I 29.0 2011-06-25 10:48:23 2011-06-25 10:48:23 None
Y Y Y 34 20 None 169 None 29.0 I 29.0 2011-06-25 10:48:33 2011-06-25 10:48:33 None
Y Y Y 5 20 None 170 None 29.0 I 29.0 2011-06-25 10:48:55 2011-06-25 10:48:55 None
Y Y Y 32 20 None 171 None 29.0 I 29.0 2011-06-25 10:49:02 2011-06-25 10:49:02 None
Y Y Y 20 23 None 175 API 29.0 U 29.0 2012-07-14 16:07:28 2011-06-25 15:38:20 None
Y Y Y 13 20 None 176 None 29.0 U 5.0 2016-03-10 11:53:10 2011-06-25 15:38:29 None
Y Y Y 14 23 None 181 None 29.0 U 29.0 2012-07-14 16:09:47 2011-06-25 15:40:19 None
Y Y Y 17 23 None 182 None 29.0 U 29.0 2012-07-14 16:10:02 2011-06-25 15:41:01 None
Y Y Y 16 20 None 184 None 29.0 I 29.0 2011-06-25 15:41:23 2011-06-25 15:41:23 None
Y Y Y 24 4 None 194 None 7.0 I 7.0 2011-09-10 16:53:41 2011-09-10 16:53:41 None
Y Y Y 51 7 None 315 API 2.0 I 2.0 2013-01-15 09:38:15 2013-01-15 09:38:15 None
Y Y Y 51 5 None 316 API 2.0 I 2.0 2013-01-15 09:38:15 2013-01-15 09:38:15 None
Y Y Y 51 13 None 318 API 2.0 I 2.0 2013-01-15 09:38:15 2013-01-15 09:38:15 None
Y Y Y 51 12 None 319 API 2.0 I 2.0 2013-01-15 09:38:15 2013-01-15 09:38:15 None
Y Y Y 51 14 None 320 API 2.0 I 2.0 2013-01-15 09:38:15 2013-01-15 09:38:15 None
Y Y Y 51 2 None 321 API 2.0 I 2.0 2013-01-15 09:38:15 2013-01-15 09:38:15 None
Y Y Y 51 4 None 322 API 2.0 I 2.0 2013-01-15 09:38:15 2013-01-15 09:38:15 None
Y Y Y 51 6 None 323 API 7.0 I 7.0 2013-01-15 09:38:15 2013-01-15 09:38:15 None
Y Y Y 20 4 None 356 API 7.0 U 7.0 2018-05-11 16:11:57 2014-04-16 12:30:58 None
Y Y Y 25 18 None 137 API 2.0 I 2.0 2011-02-01 11:05:51 2011-02-01 11:05:51 None
Y Y Y 25 13 None 138 API 2.0 I 2.0 2011-02-01 11:05:51 2011-02-01 11:05:51 None
Y Y Y 25 12 None 139 API 2.0 I 2.0 2011-02-01 11:05:51 2011-02-01 11:05:51 None
Y Y Y 25 14 None 140 API 2.0 I 2.0 2011-02-01 11:05:51 2011-02-01 11:05:51 None
Y Y Y 25 2 None 141 API 2.0 I 2.0 2011-02-01 11:05:51 2011-02-01 11:05:51 None
Y Y Y 25 23 None 210 None 5.0 U 29.0 2012-07-14 16:08:24 2011-09-20 10:24:40 None
Y Y Y 8 20 None 250 None 5.0 I 5.0 2011-10-08 21:27:45 2011-10-08 21:27:45 None
Y Y Y 49 7 None 506 API 2.0 I 2.0 2018-07-13 15:09:21 2018-07-13 15:09:21 None
Y Y Y 49 5 None 507 API 2.0 I 2.0 2018-07-13 15:09:21 2018-07-13 15:09:21 None
Y Y Y 49 6 None 508 API 2.0 I 2.0 2018-07-13 15:09:21 2018-07-13 15:09:21 None
Y Y Y 49 3 None 509 API 2.0 I 2.0 2018-07-13 15:09:21 2018-07-13 15:09:21 None
Y Y Y 49 4 None 510 API 2.0 I 2.0 2018-07-13 15:09:21 2018-07-13 15:09:21 None
