None PRICE_BREAK_TEXT_TYPES API U 2.0 2011-01-21 09:52:21 2011-01-19 17:13:49 None None 1 None None  $PRICEEXLTAX$ MIN $QTYFROM$ TEXTA4 TEXTA4 None None None None None None None None None None None None N None SYSTEM
None PRICE_BREAK_TEXT_TYPES API I None 2011-01-19 17:13:49 2011-01-19 17:13:49 None None None None None $PRICEEXLTAX$
MIN $QTYFROM$
 TEXTNORMAL TEXTNORMAL None None None None None None None None None None None None N None SYSTEM
None SALES_ORDER_CATEGORY_CODE API I None 2011-01-20 21:04:58 2011-01-20 21:04:58 None None None None None None MANUALLY ENTERED MANUALLY ENTERED None None None None None None None None None None None None N None SYSTEM
None SALES_ORDER_CATEGORY_CODE API I None 2011-01-20 21:04:58 2011-01-20 21:04:58 None None None None None None STANDARD STANDARD None None None None None None None None None None None None N None SYSTEM
2.0 SALES_ORDER_SOURCE None U 2.0 2011-01-24 09:27:26 2011-01-20 21:09:11 2.0 None 1 None None BCP MIGRATED INVOICE BCP BCP None None None None None None None None None None None BCP. N None USER
None WEB_EXPORT_HINT_CODES API I None 2011-02-10 21:11:46 2011-02-10 21:11:46 None None None None None None NONE NONE None None None None None None None None None None None None Y None SYSTEM
None WEB_EXPORT_HINT_CODES API I None 2011-02-10 21:11:46 2011-02-10 21:11:46 None None None None None None SPECIAL OFFER SPECIAL OFFER None None None None None None None None None None None None Y None SYSTEM
None WWW_UPLOAD_PREFERENCE API I None 2011-02-10 21:11:46 2011-02-10 21:11:46 None None None None None None 1:HOME PAGE 1:HOME PAGE None None None None None None None None None None None None N None SYSTEM
None WWW_UPLOAD_PREFERENCE API I None 2011-02-10 21:11:46 2011-02-10 21:11:46 None None None None None None 2:SLIDE SHOW 2:SLIDE SHOW None None None None None None None None None None None None N None SYSTEM
None WWW_UPLOAD_PREFERENCE API I None 2011-02-10 21:11:46 2011-02-10 21:11:46 None None None None None None 99:GENERAL 99:GENERAL None None None None None None None None None None None None Y None SYSTEM
None PO_TRANS_CATEGORY API I None 2011-02-10 21:11:46 2011-02-10 21:11:46 None None None None None None INTERNAL USAGE INTERNAL USAGE None None None None None None None None None None None None N None SYSTEM
None CUSTOMER_TYPE_CODE API I None 2011-02-20 18:04:09 2011-02-20 18:04:09 None None None None None None GENERAL GENERAL None None None None None None None None None None None None N None SYSTEM
None COUNTRY_REGION_CODE API I None 2011-02-20 18:04:09 2011-02-20 18:04:09 None None None None None None EC EC None None None None None None None None None None None None N None SYSTEM
