OBJECT_NAME,COLUMN_NAME,DATA_TYPE,DATA_WIDTH,DATA_PRECISION,DEFAULTVAL,NULLABLE,DATASOURCE
AR_OPTIONS,UNIT_COST_PLUS_PERCENT,NUMBER,3,0,None,True,ORATECHCANNON
AR_OPTIONS,MONITOR_LAYAWAY,VARCHAR2,1,0,'N' ,True,ORATECHCANNON
AR_OPTIONS,RECEIPT_PRINTER_ID,NUMBER,10,0,None,True,ORATECHCANNON
AR_OPTIONS,PRINT_BO_RECEIPT,VARCHAR2,1,0,'N' ,True,ORATECHCANNON
AR_OPTIONS,CENTRAL_PAYMENT,VARCHAR2,1,0,'N' ,True,ORATECHCANNON
AR_OPTIONS,PAY_INOUT_SLIP,VARCHAR2,1,0,'N' ,True,ORATECHCANNON
AR_OPTIONS,SPECIAL_OFFER_HINT,VARCHAR2,30,0,None,True,ORATECHCANNON
AR_OPTIONS,DOCUMENT_PATH,VARCHAR2,400,0,None,True,ORATECHCANNON
AR_OPTIONS,ALERT_LESS_THEN_COST,VARCHAR2,1,0,'Y' ,True,ORATECHCANNON
AR_OPTIONS,CUSTOMER_NUMBERING,VARCHAR2,30,0,'MANUAL' ,True,ORATECHCANNON
AR_OPTIONS,DEFAULT_ITEM_FILTER,VARCHAR2,30,0,None,True,ORATECHCANNON
AR_OPTIONS,NOOF_LAYAWAYS,NUMBER,10,0,999 ,True,ORATECHCANNON
AR_OPTIONS,DUPLICATE_CUSTOMER_NAME,VARCHAR2,1,0,'N' ,True,ORATECHCANNON
AR_OPTIONS,LOGOFF_TIMEOUT,NUMBER,10,0,None,True,ORATECHCANNON
AR_OPTIONS,LOG_OFF_AFTER_EACH_TRANS,VARCHAR2,1,0,'N' ,True,ORATECHCANNON
AR_OPTIONS,PRINT_BATCH_COUNT,VARCHAR2,1,0,'N' ,True,ORATECHCANNON
AR_OPTIONS,BARCODE_QTY_HINT,VARCHAR2,30,0,'BARCODEQTY' ,True,ORATECHCANNON
AR_OPTIONS,ALLOW_MINUS_STOCK,VARCHAR2,1,0,'Y' ,True,ORATECHCANNON
AR_OPTIONS,DELIVERY_CONFIRMATION,VARCHAR2,30,0,None,True,ORATECHCANNON
AR_OPTIONS,PICKING_CONFIRMATION,VARCHAR2,30,0,None,True,ORATECHCANNON
AR_OPTIONS,INV_REQUISITION_HINT,VARCHAR2,30,0,None,True,ORATECHCANNON
AR_OPTIONS,BACKORDER_HEADER_ID,NUMBER,10,0,None,True,ORATECHCANNON
AR_OPTIONS,ALLOW_PART_INVOICE,VARCHAR2,1,0,'Y' ,True,ORATECHCANNON
AR_ORDERPAD_HEADERS,BATCH_NAME,VARCHAR2,30,0,None,True,ORATECHCANNON
AR_ORDERPAD_HEADERS,ORDERPAD_DECRIPTION,VARCHAR2,400,0,None,True,ORATECHCANNON
AR_ORDERPAD_HEADERS,ORDERPAD_NAME,VARCHAR2,30,0,None,False,ORATECHCANNON
AR_ORDERPAD_HEADERS,ORDERPAD_HEADER_ID,NUMBER,10,0,None,False,ORATECHCANNON
AR_ORDERPAD_HEADERS,LOCATION_ID,NUMBER,10,0,None,True,ORATECHCANNON
AR_ORDERPAD_HEADERS,CUSTOMER_ID,NUMBER,10,0,None,False,ORATECHCANNON
AR_ORDERPAD_HEADERS,USER_ID,NUMBER,10,0,-1,True,ORATECHCANNON
AR_ORDERPAD_HEADERS,ORDERPAD_HEADER_STATUS_DATE,DATE,7,0,Sysdate,True,ORATECHCANNON
AR_ORDERPAD_HEADERS,ORDERPAD_HEADER_STATUS,VARCHAR2,30,0,'NEW',True,ORATECHCANNON
AR_ORDERPAD_HEADERS,ORDERPAD_TYPE,VARCHAR2,30,0,'SAELS',True,ORATECHCANNON
AR_ORDERPAD_HEADERS,ORDERPAD_CATEGORY,VARCHAR2,30,0,'SALES',True,ORATECHCANNON
AR_ORDERPAD_HEADERS,ORDERPAD_DATE,DATE,7,0,Sysdate,True,ORATECHCANNON
AR_ORDERPAD_HEADERS,CREATED_BY,NUMBER,15,0,-1,True,ORATECHCANNON
AR_ORDERPAD_HEADERS,CREATION_DATE,DATE,7,0,Sysdate,True,ORATECHCANNON
AR_ORDERPAD_HEADERS,LAST_UPDATED_BY,NUMBER,15,0,-1,True,ORATECHCANNON
AR_ORDERPAD_HEADERS,LAST_UPDATE_DATE,DATE,7,0,Sysdate,True,ORATECHCANNON
AR_ORDERPAD_HEADERS,RECORD_STATUS,VARCHAR2,10,0,'I',True,ORATECHCANNON
AR_ORDERPAD_HEADERS,UPDATE_SOURCE,VARCHAR2,30,0,'API',True,ORATECHCANNON
AR_ORDERPAD_HEADERS,DELETE_FLAG,VARCHAR2,1,0,'N',True,ORATECHCANNON
AR_ORDERPAD_HEADERS,BU_ID,NUMBER,10,0,1,True,ORATECHCANNON
AR_ORDERPAD_HEADERS,ORDER_HEADER_ID,NUMBER,10,0,None,True,ORATECHCANNON
AR_ORDERPAD_HEADERS,ORIG_SYS_REF_HEADER,VARCHAR2,50,0,None,True,ORATECHCANNON
AR_ORDERPAD_HEADERS,INVOICETO_CUSTOMER_ID,NUMBER,10,0,None,True,ORATECHCANNON
AR_ORDERPAD_HEADERS,DELIVERTO_CUSTOMER_ID,NUMBER,10,0,None,True,ORATECHCANNON
AR_ORDERPAD_HEADERS,INVOICETO_CONTACT_ID,NUMBER,10,0,None,True,ORATECHCANNON
AR_ORDERPAD_HEADERS,DELIVERTO_CONTACT_ID,NUMBER,10,0,None,True,ORATECHCANNON
AR_ORDERPAD_LINES,RECORD_STATUS,VARCHAR2,10,0,'I',True,ORATECHCANNON
AR_ORDERPAD_LINES,UPDATE_SOURCE,VARCHAR2,30,0,'API',True,ORATECHCANNON
AR_ORDERPAD_LINES,DELETE_FLAG,VARCHAR2,1,0,'N',True,ORATECHCANNON
AR_ORDERPAD_LINES,BU_ID,NUMBER,10,0,1,True,ORATECHCANNON
AR_ORDERPAD_LINES,CREATED_BY,NUMBER,15,0,-1,True,ORATECHCANNON
AR_ORDERPAD_LINES,CREATION_DATE,DATE,7,0,Sysdate,True,ORATECHCANNON
AR_ORDERPAD_LINES,LAST_UPDATED_BY,NUMBER,15,0,-1,True,ORATECHCANNON
AR_ORDERPAD_LINES,LAST_UPDATE_DATE,DATE,7,0,Sysdate,True,ORATECHCANNON
AR_ORDERPAD_LINES,ORDERPAD_LINE_STATUS_DATE,DATE,7,0,Sysdate,True,ORATECHCANNON
AR_ORDERPAD_LINES,ORDERPAD_LINE_STATUS,VARCHAR2,30,0,'NEW',True,ORATECHCANNON
AR_ORDERPAD_LINES,QTY_IN_PAD,NUMBER,12,3,None,False,ORATECHCANNON
AR_ORDERPAD_LINES,QTY_IN_ORDER,NUMBER,12,3,None,True,ORATECHCANNON
AR_ORDERPAD_LINES,QTY_IN_STOCK,NUMBER,12,3,None,True,ORATECHCANNON
AR_ORDERPAD_LINES,ITEM_NAME,VARCHAR2,400,0,None,True,ORATECHCANNON
AR_ORDERPAD_LINES,ITEM_NUMBER,VARCHAR2,50,0,None,True,ORATECHCANNON
AR_ORDERPAD_LINES,ITEM_ID,NUMBER,10,0,None,False,ORATECHCANNON
AR_ORDERPAD_LINES,SL_NO,NUMBER,10,0,None,True,ORATECHCANNON
AR_ORDERPAD_LINES,ORDERPAD_LINE_ID,NUMBER,10,0,None,False,ORATECHCANNON
AR_ORDERPAD_LINES,ORDERPAD_HEADER_ID,NUMBER,10,0,None,False,ORATECHCANNON
AR_ORDERPAD_LINES,ORIG_SYS_REF_LINE,VARCHAR2,30,0,None,True,ORATECHCANNON
AR_ORDERPAD_LINES,ORIG_SYS_REF_HEADER,VARCHAR2,50,0,None,True,ORATECHCANNON
AR_ORDERPAD_LINES,ORDER_LINE_ID,NUMBER,10,0,None,True,ORATECHCANNON
AR_ORDERPAD_LINES,QTY_IN_PAD_CASES,NUMBER,12,3,1,True,ORATECHCANNON
AR_ORDERPAD_LINES,CASE_QUANTITY,NUMBER,12,3,1 ,True,ORATECHCANNON
AR_PAYMENT_HEADERS,ATTRIBUTE6,VARCHAR2,240,0,None,True,ORATECHCANNON
AR_PAYMENT_HEADERS,ATTRIBUTE5,VARCHAR2,240,0,None,True,ORATECHCANNON
AR_PAYMENT_HEADERS,ATTRIBUTE4,VARCHAR2,240,0,None,True,ORATECHCANNON
AR_PAYMENT_HEADERS,ATTRIBUTE3,VARCHAR2,240,0,None,True,ORATECHCANNON
AR_PAYMENT_HEADERS,ATTRIBUTE2,VARCHAR2,240,0,None,True,ORATECHCANNON
AR_PAYMENT_HEADERS,ATTRIBUTE1,VARCHAR2,240,0,None,True,ORATECHCANNON
AR_PAYMENT_HEADERS,PAYMENT_SOURCE,VARCHAR2,30,0,None,True,ORATECHCANNON
AR_PAYMENT_HEADERS,PERIOD_LINE_ID,NUMBER,10,0,None,True,ORATECHCANNON
AR_PAYMENT_HEADERS,PERIOD_NAME,VARCHAR2,30,0,None,True,ORATECHCANNON
AR_PAYMENT_HEADERS,GL_ACCOUNTING_DATE,DATE,7,0,None,True,ORATECHCANNON
AR_PAYMENT_HEADERS,PAYMENT_STATUS,VARCHAR2,30,0,None,True,ORATECHCANNON
AR_PAYMENT_HEADERS,PAYMENT_CURRENCY_CODE,VARCHAR2,10,0,None,True,ORATECHCANNON
AR_PAYMENT_HEADERS,BATCH_NAME,VARCHAR2,30,0,None,True,ORATECHCANNON
AR_PAYMENT_HEADERS,PAYMENT_TYPE,VARCHAR2,30,0,None,True,ORATECHCANNON
AR_PAYMENT_HEADERS,DISCOUNT_TOTAL,NUMBER,12,2,None,True,ORATECHCANNON
AR_PAYMENT_HEADERS,BALANCE_TOTAL,NUMBER,12,2,None,True,ORATECHCANNON
AR_PAYMENT_HEADERS,PAYMENT_TOTAL,NUMBER,12,2,None,True,ORATECHCANNON
AR_PAYMENT_HEADERS,ORDER_HEADER_ID,NUMBER,10,0,None,True,ORATECHCANNON
AR_PAYMENT_HEADERS,INVOICE_HEADER_ID,NUMBER,10,0,None,True,ORATECHCANNON
AR_PAYMENT_HEADERS,PAYMENT_STATUS_DATE,DATE,7,0,None,True,ORATECHCANNON
AR_PAYMENT_HEADERS,BANK_ID,NUMBER,10,0,None,True,ORATECHCANNON
AR_PAYMENT_HEADERS,BANK_ACCOUNT_ID,NUMBER,10,0,None,True,ORATECHCANNON
AR_PAYMENT_HEADERS,CASHBACK_TOTAL,NUMBER,12,2,None,True,ORATECHCANNON
AR_PAYMENT_HEADERS,TRANSACTION_PHASE_CODE,VARCHAR2,30,0,None,True,ORATECHCANNON
AR_PAYMENT_HEADERS,DISCOUNT_VALUE,NUMBER,12,2,None,True,ORATECHCANNON
AR_PAYMENT_HEADERS,DISCOUNT_TYPE,VARCHAR2,30,0,None,True,ORATECHCANNON
AR_PAYMENT_HEADERS,UPDATE_SOURCE,VARCHAR2,30,0,None,True,ORATECHCANNON
AR_PAYMENT_HEADERS,NOTES2,VARCHAR2,2000,0,None,True,ORATECHCANNON
AR_PAYMENT_HEADERS,CUSTOMER_ID,NUMBER,10,0,None,False,ORATECHCANNON
AR_PAYMENT_HEADERS,CANCELLED_AMOUNT,NUMBER,10,0,None,True,ORATECHCANNON
AR_PAYMENT_HEADERS,CANCELLED_BY,VARCHAR2,30,0,None,True,ORATECHCANNON
AR_PAYMENT_HEADERS,CANCELLED_DATE,DATE,7,0,None,True,ORATECHCANNON
AR_PAYMENT_HEADERS,EXCHANGE_RATE,NUMBER,22,6,None,True,ORATECHCANNON
AR_PAYMENT_HEADERS,PAYMENT_USER_ID,NUMBER,10,0,None,True,ORATECHCANNON
AR_PAYMENT_HEADERS,PAYMENT_HEADER_ID,NUMBER,10,0,None,False,ORATECHCANNON
AR_PAYMENT_HEADERS,GL_ACCOUNT_ID,NUMBER,10,0,None,True,ORATECHCANNON
AR_PAYMENT_HEADERS,PMNT_METHOD_ID,NUMBER,10,0,None,True,ORATECHCANNON
AR_PAYMENT_HEADERS,DESCRIPTION,VARCHAR2,240,0,None,True,ORATECHCANNON
AR_PAYMENT_HEADERS,NOTES1,VARCHAR2,2000,0,None,True,ORATECHCANNON
AR_PAYMENT_HEADERS,PAYMENT_NUMBER,VARCHAR2,30,0,None,False,ORATECHCANNON
AR_PAYMENT_HEADERS,DELETE_FLAG,VARCHAR2,1,0,None,True,ORATECHCANNON
AR_PAYMENT_HEADERS,BU_ID,NUMBER,10,0,None,True,ORATECHCANNON
AR_PAYMENT_HEADERS,CREATED_BY,NUMBER,15,0,None,True,ORATECHCANNON
AR_PAYMENT_HEADERS,CREATION_DATE,DATE,7,0,None,True,ORATECHCANNON
AR_PAYMENT_HEADERS,LAST_UPDATED_BY,NUMBER,15,0,None,True,ORATECHCANNON
AR_PAYMENT_HEADERS,LAST_UPDATE_DATE,DATE,7,0,None,True,ORATECHCANNON
AR_PAYMENT_HEADERS,CHECK_NUMBER,VARCHAR2,50,0,None,True,ORATECHCANNON
AR_PAYMENT_HEADERS,PAYMENT_REFERENCE,VARCHAR2,240,0,None,True,ORATECHCANNON
AR_PAYMENT_HEADERS,CARD_SECURITY_CODE,VARCHAR2,30,0,None,True,ORATECHCANNON
AR_PAYMENT_HEADERS,CARD_APPROVAL_DATE,DATE,7,0,None,True,ORATECHCANNON
AR_PAYMENT_HEADERS,CARD_APPROVAL_CODE,VARCHAR2,80,0,None,True,ORATECHCANNON
AR_PAYMENT_HEADERS,CARD_EXPIRATION_DATE,DATE,7,0,None,True,ORATECHCANNON
AR_PAYMENT_HEADERS,CARD_NUMBER,VARCHAR2,80,0,None,True,ORATECHCANNON
AR_PAYMENT_HEADERS,CARD_HOLDER_NAME,VARCHAR2,80,0,None,True,ORATECHCANNON
AR_PAYMENT_HEADERS,PAYMENT_CARD_TYPES,VARCHAR2,30,0,None,True,ORATECHCANNON
AR_PAYMENT_HEADERS,PAYMENT_DATE,DATE,7,0,None,True,ORATECHCANNON
AR_PAYMENT_HEADERS,ENTRY_METHOD,VARCHAR2,30,0,'ONETOMANY' ,True,ORATECHCANNON
AR_PAYMENT_HEADERS,ADDITIONAL_CHARGES,NUMBER,12,2,None,True,ORATECHCANNON
AR_PAYMENT_LINES,ORDER_HEADER_ID,NUMBER,10,0,None,True,ORATECHCANNON
AR_PAYMENT_LINES,INVOICE_HEADER_ID,NUMBER,10,0,None,False,ORATECHCANNON
AR_PAYMENT_LINES,PAYMENT_LINE_STATUS_DATE,DATE,7,0,None,True,ORATECHCANNON
AR_PAYMENT_LINES,PAYMENT_LINE_STATUS,VARCHAR2,30,0,None,True,ORATECHCANNON
AR_PAYMENT_LINES,GL_ACCOUNT_ID,NUMBER,10,0,None,True,ORATECHCANNON
AR_PAYMENT_LINES,PMNT_METHOD_ID,NUMBER,10,0,None,False,ORATECHCANNON
AR_PAYMENT_LINES,DESCRIPTION,VARCHAR2,240,0,None,True,ORATECHCANNON
AR_PAYMENT_LINES,PAYMENT_AMOUNT,NUMBER,12,2,None,False,ORATECHCANNON
AR_PAYMENT_LINES,PAYMENT_LINE_ID,NUMBER,10,0,None,False,ORATECHCANNON
AR_PAYMENT_LINES,PAYMENT_HEADER_ID,NUMBER,10,0,None,True,ORATECHCANNON
AR_PAYMENT_LINES,CARD_EXPIRATION_DATE,DATE,7,0,None,True,ORATECHCANNON
AR_PAYMENT_LINES,CARD_NUMBER,VARCHAR2,80,0,None,True,ORATECHCANNON
AR_PAYMENT_LINES,CARD_HOLDER_NAME,VARCHAR2,80,0,None,True,ORATECHCANNON
AR_PAYMENT_LINES,PAYMENT_CARD_TYPES,VARCHAR2,30,0,None,True,ORATECHCANNON
AR_PAYMENT_LINES,CARD_APPROVAL_DATE,DATE,7,0,None,True,ORATECHCANNON
AR_PAYMENT_LINES,CARD_APPROVAL_CODE,VARCHAR2,80,0,None,True,ORATECHCANNON
AR_PAYMENT_LINES,TRANSACTION_PHASE_CODE,VARCHAR2,30,0,None,True,ORATECHCANNON
AR_PAYMENT_LINES,DISCOUNT_VALUE,NUMBER,12,2,None,True,ORATECHCANNON
AR_PAYMENT_LINES,DISCOUNT_TYPE,VARCHAR2,30,0,None,True,ORATECHCANNON
AR_PAYMENT_LINES,UPDATE_SOURCE,VARCHAR2,30,0,None,True,ORATECHCANNON
AR_PAYMENT_LINES,DELETE_FLAG,VARCHAR2,1,0,None,True,ORATECHCANNON
AR_PAYMENT_LINES,BU_ID,NUMBER,10,0,None,True,ORATECHCANNON
AR_PAYMENT_LINES,CREATED_BY,NUMBER,15,0,None,True,ORATECHCANNON
AR_PAYMENT_LINES,CREATION_DATE,DATE,7,0,None,True,ORATECHCANNON
AR_PAYMENT_LINES,LAST_UPDATED_BY,NUMBER,15,0,None,True,ORATECHCANNON
AR_PAYMENT_LINES,LAST_UPDATE_DATE,DATE,7,0,None,True,ORATECHCANNON
AR_PAYMENT_LINES,GL_ACCOUNTING_DATE,DATE,7,0,None,True,ORATECHCANNON
AR_PAYMENT_LINES,CASHBACK_AMOUNT,NUMBER,12,2,None,True,ORATECHCANNON
AR_PAYMENT_LINES,PERIOD_LINE_ID,NUMBER,10,0,None,True,ORATECHCANNON
AR_PAYMENT_LINES,PERIOD_NAME,VARCHAR2,30,0,None,True,ORATECHCANNON
AR_PAYMENT_LINES,CHECK_NUMBER,VARCHAR2,50,0,None,True,ORATECHCANNON
AR_PAYMENT_LINES,PAYMENT_REFERENCE,VARCHAR2,240,0,None,True,ORATECHCANNON
AR_PAYMENT_LINES,CARD_SECURITY_CODE,VARCHAR2,30,0,None,True,ORATECHCANNON
AR_PAYMENT_LINES,ACTUAL_PAYMENT_AMOUNT,NUMBER,12,2,None,True,ORATECHCANNON
AR_PAYMENT_LINES,STANDARD_PAYMENT_AMOUNT,NUMBER,12,2,None,True,ORATECHCANNON
AR_PAYMENT_LINES,ADDITIONAL_PAYMENT_AMOUNT,NUMBER,12,2,None,True,ORATECHCANNON
AR_PAYMENT_LINES,PAYMENT_TRANS_ID,NUMBER,10,0,None,True,ORATECHCANNON
AR_REPAYMENT_LINES,PAYMENT_LINE_STATUS,VARCHAR2,30,0,None,True,ORATECHCANNON
AR_REPAYMENT_LINES,PAYMENT_LINE_STATUS_DATE,DATE,7,0,None,True,ORATECHCANNON
AR_REPAYMENT_LINES,INVOICE_HEADER_ID,NUMBER,10,0,None,False,ORATECHCANNON
AR_REPAYMENT_LINES,ORDER_HEADER_ID,NUMBER,10,0,None,True,ORATECHCANNON
AR_REPAYMENT_LINES,LAST_UPDATED_BY,NUMBER,15,0,None,True,ORATECHCANNON
AR_REPAYMENT_LINES,CREATED_BY,NUMBER,15,0,None,True,ORATECHCANNON
AR_REPAYMENT_LINES,PERIOD_NAME,VARCHAR2,30,0,None,True,ORATECHCANNON
AR_REPAYMENT_LINES,PERIOD_LINE_ID,NUMBER,10,0,None,True,ORATECHCANNON
AR_REPAYMENT_LINES,GL_ACCOUNT_ID,NUMBER,10,0,None,True,ORATECHCANNON
AR_REPAYMENT_LINES,PMNT_METHOD_ID,NUMBER,10,0,None,False,ORATECHCANNON
AR_REPAYMENT_LINES,CREATION_DATE,DATE,7,0,None,True,ORATECHCANNON
AR_REPAYMENT_LINES,CASHBACK_AMOUNT,NUMBER,12,2,None,True,ORATECHCANNON
AR_REPAYMENT_LINES,GL_ACCOUNTING_DATE,DATE,7,0,None,True,ORATECHCANNON
AR_REPAYMENT_LINES,LAST_UPDATE_DATE,DATE,7,0,None,True,ORATECHCANNON
AR_REPAYMENT_LINES,DESCRIPTION,VARCHAR2,240,0,None,True,ORATECHCANNON
AR_REPAYMENT_LINES,BU_ID,NUMBER,10,0,None,True,ORATECHCANNON
AR_REPAYMENT_LINES,DELETE_FLAG,VARCHAR2,1,0,None,True,ORATECHCANNON
AR_REPAYMENT_LINES,UPDATE_SOURCE,VARCHAR2,30,0,None,True,ORATECHCANNON
AR_REPAYMENT_LINES,DISCOUNT_TYPE,VARCHAR2,30,0,None,True,ORATECHCANNON
AR_REPAYMENT_LINES,DISCOUNT_VALUE,NUMBER,12,2,None,True,ORATECHCANNON
AR_REPAYMENT_LINES,TRANSACTION_PHASE_CODE,VARCHAR2,30,0,None,True,ORATECHCANNON
AR_REPAYMENT_LINES,CARD_APPROVAL_CODE,VARCHAR2,80,0,None,True,ORATECHCANNON
AR_REPAYMENT_LINES,CARD_APPROVAL_DATE,DATE,7,0,None,True,ORATECHCANNON
AR_REPAYMENT_LINES,PAYMENT_CARD_TYPES,VARCHAR2,30,0,None,True,ORATECHCANNON
AR_REPAYMENT_LINES,CARD_HOLDER_NAME,VARCHAR2,80,0,None,True,ORATECHCANNON
AR_REPAYMENT_LINES,CARD_NUMBER,VARCHAR2,80,0,None,True,ORATECHCANNON
AR_REPAYMENT_LINES,CARD_EXPIRATION_DATE,DATE,7,0,None,True,ORATECHCANNON
AR_REPAYMENT_LINES,PAYMENT_HEADER_ID,NUMBER,10,0,None,True,ORATECHCANNON
AR_REPAYMENT_LINES,PAYMENT_LINE_ID,NUMBER,10,0,None,False,ORATECHCANNON
AR_REPAYMENT_LINES,PAYMENT_AMOUNT,NUMBER,12,2,None,True,ORATECHCANNON
AR_REPAYMENT_LINES,REPAYMENT_LINE_ID,NUMBER,10,0,None,False,ORATECHCANNON
AR_REPAYMENT_LINES,ADDITIONAL_PAYMENT_AMOUNT,NUMBER,12,2,None,True,ORATECHCANNON
AR_REPAYMENT_LINES,STANDARD_PAYMENT_AMOUNT,NUMBER,12,2,None,True,ORATECHCANNON
AR_REPAYMENT_LINES,ACTUAL_PAYMENT_AMOUNT,NUMBER,12,2,None,True,ORATECHCANNON
AR_REPAYMENT_LINES,CARD_SECURITY_CODE,VARCHAR2,30,0,None,True,ORATECHCANNON
AR_REPAYMENT_LINES,PAYMENT_REFERENCE,VARCHAR2,240,0,None,True,ORATECHCANNON
AR_REPAYMENT_LINES,CHECK_NUMBER,VARCHAR2,50,0,None,True,ORATECHCANNON
AR_SALCR_GROUPS,SALES_PERSON_ID,NUMBER,10,0,None,True,ORATECHCANNON
AR_SALCR_GROUPS,ACTIVE,VARCHAR2,1,0,'Y',True,ORATECHCANNON
AR_SALCR_GROUPS,SALES_PERSON_AREA_CODE,VARCHAR2,30,0,None,True,ORATECHCANNON
AR_SALCR_GROUPS,SALES_PERSON_REGION_CODE,VARCHAR2,30,0,None,True,ORATECHCANNON
AR_SALCR_GROUPS,CREATION_DATE,DATE,7,0,None,True,ORATECHCANNON
AR_SALCR_GROUPS,CREATED_BY,NUMBER,15,0,None,True,ORATECHCANNON
AR_SALCR_GROUPS,DELETE_FLAG,VARCHAR2,1,0,None,True,ORATECHCANNON
AR_SALCR_GROUPS,SALCR_GROUP_NAME,VARCHAR2,100,0,None,False,ORATECHCANNON
AR_SALCR_GROUPS,BU_ID,NUMBER,10,0,None,True,ORATECHCANNON
AR_SALCR_GROUPS,UPDATE_SOURCE,VARCHAR2,30,0,None,True,ORATECHCANNON
AR_SALCR_GROUPS,ATTRIBUTE2,VARCHAR2,2000,0,None,True,ORATECHCANNON
AR_SALCR_GROUPS,ATTRIBUTE1,VARCHAR2,2000,0,None,True,ORATECHCANNON
AR_SALCR_GROUPS,LAST_UPDATED_BY,NUMBER,15,0,None,True,ORATECHCANNON
AR_SALCR_GROUPS,LAST_UPDATE_DATE,DATE,7,0,None,True,ORATECHCANNON
AR_SALCR_GROUPS,RECORD_STATUS,VARCHAR2,1,0,None,True,ORATECHCANNON
AR_SALCR_GROUPS,DESCRIPTION,VARCHAR2,240,0,None,True,ORATECHCANNON
AR_SALCR_GROUPS,SALCR_GROUP_ID,NUMBER,10,0,None,False,ORATECHCANNON
AR_SALCR_GROUP_MEMBERS,ACTIVE,VARCHAR2,1,0,'Y',True,ORATECHCANNON
AR_SALCR_GROUP_MEMBERS,DESCRIPTION,VARCHAR2,240,0,None,True,ORATECHCANNON
AR_SALCR_GROUP_MEMBERS,PERCENT,NUMBER,6,2,None,False,ORATECHCANNON
AR_SALCR_GROUP_MEMBERS,CREATION_DATE,DATE,7,0,None,True,ORATECHCANNON
AR_SALCR_GROUP_MEMBERS,CREATED_BY,NUMBER,15,0,None,True,ORATECHCANNON
AR_SALCR_GROUP_MEMBERS,DELETE_FLAG,VARCHAR2,1,0,None,True,ORATECHCANNON
AR_SALCR_GROUP_MEMBERS,BU_ID,NUMBER,10,0,None,True,ORATECHCANNON
AR_SALCR_GROUP_MEMBERS,UPDATE_SOURCE,VARCHAR2,30,0,None,True,ORATECHCANNON
AR_SALCR_GROUP_MEMBERS,LAST_UPDATED_BY,NUMBER,15,0,None,True,ORATECHCANNON
AR_SALCR_GROUP_MEMBERS,LAST_UPDATE_DATE,DATE,7,0,None,True,ORATECHCANNON
AR_SALCR_GROUP_MEMBERS,RECORD_STATUS,VARCHAR2,1,0,None,True,ORATECHCANNON
AR_SALCR_GROUP_MEMBERS,SALES_PERSON_ID,NUMBER,10,0,None,False,ORATECHCANNON
AR_SALCR_GROUP_MEMBERS,SALCR_GROUP_ID,NUMBER,10,0,None,False,ORATECHCANNON
AR_SALCR_GROUP_MEMBERS,SALCR_GROUP_MEMBER_ID,NUMBER,10,0,None,False,ORATECHCANNON
AR_SALESORDER_HEADERS,DISCOUNT_VALUE,NUMBER,12,2,None,True,ORATECHCANNON
AR_SALESORDER_HEADERS,PROMISED_DATE,DATE,7,0,None,True,ORATECHCANNON
AR_SALESORDER_HEADERS,NEEDBY_DATE,DATE,7,0,None,True,ORATECHCANNON
AR_SALESORDER_HEADERS,CUSTOMER_PO_DATE,DATE,7,0,None,True,ORATECHCANNON
AR_SALESORDER_HEADERS,CUSTOMER_PO_NUMBER,VARCHAR2,30,0,None,True,ORATECHCANNON
AR_SALESORDER_HEADERS,ORDER_USER_ID,NUMBER,10,0,None,True,ORATECHCANNON
AR_SALESORDER_HEADERS,BU_ID,NUMBER,10,0,None,True,ORATECHCANNON
AR_SALESORDER_HEADERS,CREATED_BY,NUMBER,15,0,None,True,ORATECHCANNON
AR_SALESORDER_HEADERS,CREATION_DATE,DATE,7,0,None,True,ORATECHCANNON
AR_SALESORDER_HEADERS,LAST_UPDATED_BY,NUMBER,15,0,None,True,ORATECHCANNON
AR_SALESORDER_HEADERS,LAST_UPDATE_DATE,DATE,7,0,None,True,ORATECHCANNON
AR_SALESORDER_HEADERS,DELIVERED_BY,VARCHAR2,240,0,None,True,ORATECHCANNON
AR_SALESORDER_HEADERS,DELIVERED_DATE,DATE,7,0,None,True,ORATECHCANNON
AR_SALESORDER_HEADERS,CUSTOMER_SIGNATURE_DATE,DATE,7,0,None,True,ORATECHCANNON
AR_SALESORDER_HEADERS,CUSTOMER_SIGNATURE_BY,VARCHAR2,240,0,None,True,ORATECHCANNON
AR_SALESORDER_HEADERS,TRANSACTION_PHASE_CODE,VARCHAR2,30,0,None,True,ORATECHCANNON
AR_SALESORDER_HEADERS,MARKETING_SOURCE_CODE,VARCHAR2,30,0,None,True,ORATECHCANNON
AR_SALESORDER_HEADERS,PACKING_INSTRUCTIONS,VARCHAR2,2000,0,None,True,ORATECHCANNON
AR_SALESORDER_HEADERS,SHIPPING_INSTRUCTIONS,VARCHAR2,2000,0,None,True,ORATECHCANNON
AR_SALESORDER_HEADERS,DROP_SHIP_FLAG,VARCHAR2,1,0,None,True,ORATECHCANNON
AR_SALESORDER_HEADERS,PRICELIST_HEADER_ID,NUMBER,10,0,None,True,ORATECHCANNON
AR_SALESORDER_HEADERS,ORDER_SOURCE,VARCHAR2,30,0,None,True,ORATECHCANNON
AR_SALESORDER_HEADERS,TAX_EXEMPT_REASON_CODE,VARCHAR2,30,0,None,True,ORATECHCANNON
AR_SALESORDER_HEADERS,TAX_EXEMPT_NUMBER,VARCHAR2,80,0,None,True,ORATECHCANNON
AR_SALESORDER_HEADERS,TAX_EXEMPT_FLAG,VARCHAR2,1,0,None,True,ORATECHCANNON
