OBJECT_NAME,OBJECT_TYPE,LAST_DDL_TIME,DATASOURCE
CMN_CONTAINERS_S,SEQUENCE,2020-11-18 15:48:56,ORATECHCANNON
CMN_COUNTRIES_S,SEQUENCE,2020-11-18 15:48:56,ORATECHCANNON
CMN_CURRENCIES_S,SEQUENCE,2020-11-18 15:48:56,ORATECHCANNON
CMN_CURRENCY_RATES_S,SEQUENCE,2020-11-18 15:48:56,ORATECHCANNON
CMN_FUNCTIONS_S,SEQUENCE,2020-11-18 15:48:56,ORATECHCANNON
CMN_GRANTED_PRIVS_S,SEQUENCE,2020-11-18 15:48:56,ORATECHCANNON
CMN_IMPORT_BATCH_S,SEQUENCE,2020-11-18 15:48:57,ORATECHCANNON
CMN_LANGUAGES_S,SEQUENCE,2020-11-18 15:48:57,ORATECHCANNON
CMN_LANGUAGE_TEXTS_S,SEQUENCE,2020-11-18 15:48:57,ORATECHCANNON
CMN_LOGGEDIN_USERS_S,SEQUENCE,2020-11-18 15:48:56,ORATECHCANNON
CMN_LOOKUP_CODES_S,SEQUENCE,2020-11-18 15:48:56,ORATECHCANNON
CMN_LOOKUP_LINKS_S,SEQUENCE,2020-11-18 15:48:57,ORATECHCANNON
CMN_LOOKUP_TYPES$_S,SEQUENCE,2020-11-18 15:48:56,ORATECHCANNON
CMN_LOOKUP_TYPES_S,SEQUENCE,2020-11-18 15:48:56,ORATECHCANNON
CMN_MAILMERGE_HEADERS_S,SEQUENCE,2020-11-18 15:48:57,ORATECHCANNON
CMN_MAILMERGE_LINES_S,SEQUENCE,2020-11-18 15:48:57,ORATECHCANNON
CMN_MENUS_S,SEQUENCE,2020-11-18 15:48:56,ORATECHCANNON
CMN_MENU_RESPONSIBILITIES$_S,SEQUENCE,2020-11-18 15:48:56,ORATECHCANNON
CMN_MENU_RESPONSIBILITIES_S,SEQUENCE,2020-11-18 15:48:56,ORATECHCANNON
CMN_MODULES_S,SEQUENCE,2020-11-18 15:48:56,ORATECHCANNON
CMN_NAVIGATIONS_S,SEQUENCE,2020-11-18 15:48:56,ORATECHCANNON
CMN_NOTIFICATIONS_S,SEQUENCE,2020-11-18 15:48:56,ORATECHCANNON
CMN_OBJECT_BATCHELINES_S,SEQUENCE,2020-11-18 15:48:57,ORATECHCANNON
CMN_OBJECT_BATCHES_S,SEQUENCE,2020-11-18 15:48:57,ORATECHCANNON
CMN_OBJECT_BATCH_LINES_S,SEQUENCE,2020-11-18 15:48:57,ORATECHCANNON
CMN_OBJECT_STATUSES_S,SEQUENCE,2020-11-18 15:48:57,ORATECHCANNON
CMN_PARAMETERS_S,SEQUENCE,2020-11-18 15:48:56,ORATECHCANNON
CMN_PAYMENTS_S,SEQUENCE,2020-11-18 15:48:57,ORATECHCANNON
CMN_PAYMENTTERM_BREAKUPS_S,SEQUENCE,2020-11-18 15:48:56,ORATECHCANNON
CMN_PAYMENT_METHODS_S,SEQUENCE,2020-11-18 15:48:56,ORATECHCANNON
CMN_PAYMENT_TERMS_S,SEQUENCE,2020-11-18 15:48:56,ORATECHCANNON
CMN_PAYMENT_TRANS_S,SEQUENCE,2020-11-18 15:48:57,ORATECHCANNON
CMN_PERIOD_BREAKDOWNS_S,SEQUENCE,2020-11-18 15:48:56,ORATECHCANNON
CMN_PERIOD_HEADERS_S,SEQUENCE,2020-11-18 15:48:56,ORATECHCANNON
CMN_PERIOD_LINES_S,SEQUENCE,2020-11-18 15:48:56,ORATECHCANNON
CMN_PRICEROUNDINGS_S,SEQUENCE,2020-11-18 15:48:56,ORATECHCANNON
CMN_PRINTERS_S,SEQUENCE,2020-11-18 15:48:56,ORATECHCANNON
CMN_PRINTER_MATRIX_S,SEQUENCE,2020-11-18 15:48:57,ORATECHCANNON
CMN_PRIVILEGES_S,SEQUENCE,2020-11-18 15:48:56,ORATECHCANNON
CMN_PROFILES_S,SEQUENCE,2020-11-18 15:48:56,ORATECHCANNON
CMN_PROFILE_VALUES_S,SEQUENCE,2020-11-18 15:48:56,ORATECHCANNON
CMN_PROPERTIES_S,SEQUENCE,2020-11-18 15:48:56,ORATECHCANNON
CMN_PROPERTY_OBJECTS_S,SEQUENCE,2020-11-18 15:48:56,ORATECHCANNON
CMN_PROPERTY_VALUES_S,SEQUENCE,2020-11-18 15:48:56,ORATECHCANNON
CMN_REASONS_S,SEQUENCE,2020-11-18 15:48:56,ORATECHCANNON
CMN_REPORTGROUP_HEADERS_S,SEQUENCE,2020-11-18 15:48:56,ORATECHCANNON
CMN_REPORTGROUP_LINES_S,SEQUENCE,2020-11-18 15:48:56,ORATECHCANNON
CMN_REPORTOUTPUTS_SNAP_S,SEQUENCE,2020-11-18 15:48:56,ORATECHCANNON
CMN_REPORTS_S,SEQUENCE,2020-11-18 15:48:56,ORATECHCANNON
CMN_REPORT_COLUMNS_S,SEQUENCE,2020-11-18 15:48:56,ORATECHCANNON
CMN_REPORT_CONFIG_S,SEQUENCE,2020-11-18 15:48:56,ORATECHCANNON
CMN_REPORT_PARAMETERS_S,SEQUENCE,2020-11-18 15:48:56,ORATECHCANNON
CMN_REPORT_SET_S,SEQUENCE,2020-11-18 15:48:57,ORATECHCANNON
CMN_RESPONSIBILITIES_S,SEQUENCE,2020-11-18 15:48:56,ORATECHCANNON
CMN_SEASONS_S,SEQUENCE,2020-11-18 15:48:56,ORATECHCANNON
CMN_SEQUENCES_S,SEQUENCE,2020-11-18 15:48:56,ORATECHCANNON
CMN_SHIFTS_S,SEQUENCE,2020-11-18 15:48:57,ORATECHCANNON
CMN_STP_ATTRIBUTES_S,SEQUENCE,2020-11-18 15:48:57,ORATECHCANNON
CMN_STP_LEVELS_S,SEQUENCE,2020-11-18 15:48:57,ORATECHCANNON
CMN_STYLE_PATTERNS_S,SEQUENCE,2020-11-18 15:48:57,ORATECHCANNON
CMN_SYS_OPTIONS_S,SEQUENCE,2020-11-18 15:48:56,ORATECHCANNON
CMN_TAX_BREAKUPS_S,SEQUENCE,2020-11-18 15:48:56,ORATECHCANNON
CMN_TAX_CODES_S,SEQUENCE,2020-11-18 15:48:56,ORATECHCANNON
CMN_TERMINALS_S,SEQUENCE,2020-11-18 15:48:56,ORATECHCANNON
CMN_TERMINAL_PROPERTIES_S,SEQUENCE,2020-11-18 15:48:56,ORATECHCANNON
CMN_TERMS_S,SEQUENCE,2020-11-18 15:48:56,ORATECHCANNON
CMN_UNIT_OF_MEASUREMENTS_S,SEQUENCE,2020-11-18 15:48:56,ORATECHCANNON
CMN_USERS_S,SEQUENCE,2020-11-18 15:48:56,ORATECHCANNON
CMN_USER_EXCLUSIONS_S,SEQUENCE,2020-11-18 15:48:56,ORATECHCANNON
CMN_USER_REPORTGROUPS_S,SEQUENCE,2020-11-18 15:48:56,ORATECHCANNON
CMN_USER_RESPONSIBILITIES_S,SEQUENCE,2020-11-18 15:48:56,ORATECHCANNON
CMN_USER_TOP_FUNCTIONS_S,SEQUENCE,2020-11-18 15:48:56,ORATECHCANNON
CMN_WDAY_SHIFTS_S,SEQUENCE,2020-11-18 15:48:57,ORATECHCANNON
CRM_COMMUNICATIONS_S,SEQUENCE,2020-11-18 15:48:57,ORATECHCANNON
CRM_PARTIES_S,SEQUENCE,2020-11-18 15:48:57,ORATECHCANNON
CRM_TEMPLATES_S,SEQUENCE,2020-11-18 15:48:57,ORATECHCANNON
DAILY_STOCK_SNAPSHOTS_S,SEQUENCE,2020-11-18 15:48:56,ORATECHCANNON
DISPATCH_HEADERS_S,SEQUENCE,2020-11-18 15:48:56,ORATECHCANNON
EMP_DEPARTMENTS_S,SEQUENCE,2020-11-18 15:48:56,ORATECHCANNON
EMP_EMPLOYEES_S,SEQUENCE,2020-11-18 15:48:56,ORATECHCANNON
EMP_JOBS_S,SEQUENCE,2020-11-18 15:48:56,ORATECHCANNON
EMP_JOB_TYPES_S,SEQUENCE,2020-11-18 15:48:56,ORATECHCANNON
EMP_JOB_TYPE_DAYS_S,SEQUENCE,2020-11-18 15:48:56,ORATECHCANNON
EMP_POSITIONS_S,SEQUENCE,2020-11-18 15:48:56,ORATECHCANNON
EMP_WORKING_DAYS_S,SEQUENCE,2020-11-18 15:48:56,ORATECHCANNON
EXPORT_HEADERS_S,SEQUENCE,2020-11-18 15:48:56,ORATECHCANNON
EXPORT_LINES_S,SEQUENCE,2020-11-18 15:48:56,ORATECHCANNON
EXT_SALESORDERS_S,SEQUENCE,2020-11-18 15:48:56,ORATECHCANNON
EXT_TRANS_HEADERS_S,SEQUENCE,2020-11-18 15:48:56,ORATECHCANNON
EXT_TRANS_LINES_S,SEQUENCE,2020-11-18 15:48:56,ORATECHCANNON
GL_ACCOUNT_CODESES_S,SEQUENCE,2020-11-18 15:48:56,ORATECHCANNON
GL_ACCOUNT_CODES_S,SEQUENCE,2020-11-18 15:48:56,ORATECHCANNON
GL_CASHINGUP_HEADERS_S,SEQUENCE,2020-11-18 15:48:57,ORATECHCANNON
GL_CASHINGUP_LINES_S,SEQUENCE,2020-11-18 15:48:57,ORATECHCANNON
GL_CATEGORIES_S,SEQUENCE,2020-11-18 15:48:56,ORATECHCANNON
GL_JE_HEADERS_S,SEQUENCE,2020-11-18 15:48:56,ORATECHCANNON
GL_JE_LINES_S,SEQUENCE,2020-11-18 15:48:56,ORATECHCANNON
GL_PAYMENT_HEADERS_S,SEQUENCE,2020-11-18 15:48:57,ORATECHCANNON
GL_PAYMENT_LINES_S,SEQUENCE,2020-11-18 15:48:57,ORATECHCANNON
GL_SUB_CATEGORIES_S,SEQUENCE,2020-11-18 15:48:56,ORATECHCANNON
GL_TEMPLATES_S,SEQUENCE,2020-11-18 15:48:57,ORATECHCANNON
GL_TEMPLATE_LINES_S,SEQUENCE,2020-11-18 15:48:57,ORATECHCANNON
GL_TEMPLATE_TRANS_HEADERS_S,SEQUENCE,2020-11-18 15:48:56,ORATECHCANNON
GL_TEMPLATE_TRANS_S,SEQUENCE,2020-11-18 15:48:57,ORATECHCANNON
GL_TRANS_SUM_S,SEQUENCE,2020-11-18 15:48:57,ORATECHCANNON
GRN_ORDERPAD_HEADERS_S,SEQUENCE,2020-11-18 15:48:57,ORATECHCANNON
GRN_ORDERPAD_LINES_S,SEQUENCE,2020-11-18 15:48:57,ORATECHCANNON
HR_USER_ASSIGNMENTS_S,SEQUENCE,2020-11-18 15:48:56,ORATECHCANNON
IMPEXP_HEADERS_S,SEQUENCE,2020-11-18 15:48:56,ORATECHCANNON
IMPEXP_LINES_S,SEQUENCE,2020-11-18 15:48:56,ORATECHCANNON
INTF_SUPPLIER_S,SEQUENCE,2020-11-18 15:48:57,ORATECHCANNON
INV_BARCODE_REPOSITORY_S,SEQUENCE,2020-11-18 15:48:57,ORATECHCANNON
INV_BOM_S,SEQUENCE,2020-11-18 15:48:57,ORATECHCANNON
INV_BOM_TRANS_S,SEQUENCE,2020-11-18 15:48:57,ORATECHCANNON
INV_CONTAINER_LOG_S,SEQUENCE,2020-11-18 15:48:57,ORATECHCANNON
INV_ITEMCOUNT_INTERFACE_S,SEQUENCE,2020-11-18 15:48:56,ORATECHCANNON
INV_ITEMSALPURSUM_SNAP_S,SEQUENCE,2020-11-18 15:48:57,ORATECHCANNON
INV_ITEM_ADJUSTMENT_HEADERS_S,SEQUENCE,2020-11-18 15:48:56,ORATECHCANNON
INV_ITEM_ADJUSTMENT_LINES_S,SEQUENCE,2020-11-18 15:48:56,ORATECHCANNON
INV_ITEM_BARCODES_S,SEQUENCE,2020-11-18 15:48:56,ORATECHCANNON
INV_ITEM_BATCHES_S,SEQUENCE,2020-11-18 15:48:57,ORATECHCANNON
INV_ITEM_BATCH_LINES_S,SEQUENCE,2020-11-18 15:48:57,ORATECHCANNON
INV_ITEM_CATEGORIES_S,SEQUENCE,2020-11-18 15:48:56,ORATECHCANNON
INV_ITEM_COUNT_HEADERS_S,SEQUENCE,2020-11-18 15:48:56,ORATECHCANNON
INV_ITEM_COUNT_LINES_S,SEQUENCE,2020-11-18 15:48:56,ORATECHCANNON
INV_ITEM_DIMENSIONS_S,SEQUENCE,2020-11-18 15:48:56,ORATECHCANNON
INV_ITEM_DIMENSION_LINES_S,SEQUENCE,2020-11-18 15:48:56,ORATECHCANNON
INV_ITEM_EXTRAS_S,SEQUENCE,2020-11-18 15:48:57,ORATECHCANNON
INV_ITEM_FREIGHTS_S,SEQUENCE,2020-11-18 15:48:57,ORATECHCANNON
INV_ITEM_LOCATIONS_S,SEQUENCE,2020-11-18 15:48:56,ORATECHCANNON
INV_ITEM_MASTERS_S,SEQUENCE,2020-11-18 15:48:56,ORATECHCANNON
INV_ITEM_MOVEMENT_HEADERS_S,SEQUENCE,2020-11-18 15:48:56,ORATECHCANNON
INV_ITEM_MOVEMENT_LINES_S,SEQUENCE,2020-11-18 15:48:56,ORATECHCANNON
INV_ITEM_MULTI_CATEGORIES_S,SEQUENCE,2020-11-18 15:48:57,ORATECHCANNON
INV_ITEM_MULTI_SEASONS_S,SEQUENCE,2020-11-18 15:48:57,ORATECHCANNON
INV_ITEM_MULTI_SEASON_S,SEQUENCE,2020-11-18 15:48:57,ORATECHCANNON
INV_ITEM_OFFER_HEADERS_S,SEQUENCE,2020-11-18 15:48:56,ORATECHCANNON
INV_ITEM_OFFER_LINES_S,SEQUENCE,2020-11-18 15:48:56,ORATECHCANNON
INV_ITEM_PICKLIST_S,SEQUENCE,2020-11-18 15:48:57,ORATECHCANNON
INV_ITEM_PO_HISTORIES_S,SEQUENCE,2020-11-18 15:48:56,ORATECHCANNON
INV_ITEM_PRICEBREAKS_S,SEQUENCE,2020-11-18 15:48:56,ORATECHCANNON
INV_ITEM_PRICEHISTORIES_S,SEQUENCE,2020-11-18 15:48:56,ORATECHCANNON
INV_ITEM_PRICES_S,SEQUENCE,2020-11-18 15:48:56,ORATECHCANNON
INV_ITEM_RES_SUMMARIES_S,SEQUENCE,2020-11-18 15:48:56,ORATECHCANNON
INV_ITEM_SALES_UNITS_S,SEQUENCE,2020-11-18 15:48:56,ORATECHCANNON
INV_ITEM_SERIAL_NUMBERS_S,SEQUENCE,2020-11-18 15:48:56,ORATECHCANNON
INV_ITEM_STATUSES_S,SEQUENCE,2020-11-18 15:48:56,ORATECHCANNON
INV_ITEM_STOCK_TAKES_S,SEQUENCE,2020-11-18 15:48:56,ORATECHCANNON
INV_ITEM_SUBLOC_GROUPS_S,SEQUENCE,2020-11-18 15:48:57,ORATECHCANNON
INV_ITEM_SUBLOC_SNAP_S,SEQUENCE,2020-11-18 15:48:56,ORATECHCANNON
INV_ITEM_SUB_CATEGORIES_S,SEQUENCE,2020-11-18 15:48:56,ORATECHCANNON
INV_ITEM_SUB_LOCATIONS_S,SEQUENCE,2020-11-18 15:48:56,ORATECHCANNON
INV_ITEM_SUMMARIESES_S,SEQUENCE,2020-11-18 15:48:56,ORATECHCANNON
INV_ITEM_SUPPLIER_LINKS_S,SEQUENCE,2020-11-18 15:48:56,ORATECHCANNON
INV_ITEM_TEMPS_S,SEQUENCE,2020-11-18 15:48:56,ORATECHCANNON
INV_LOCATIONSES_S,SEQUENCE,2020-11-18 15:48:56,ORATECHCANNON
INV_LOCATIONS_S,SEQUENCE,2020-11-18 15:48:56,ORATECHCANNON
INV_LOCATION_PRICELISTS_S,SEQUENCE,2020-11-18 15:48:56,ORATECHCANNON
INV_MANF_SUPPLIER_LINKS_S,SEQUENCE,2020-11-18 15:48:56,ORATECHCANNON
INV_MANUFACTURERSES_S,SEQUENCE,2020-11-18 15:48:56,ORATECHCANNON
INV_MANUFACTURERS_S,SEQUENCE,2020-11-18 15:48:56,ORATECHCANNON
INV_MKUPTEMP_HEADERS_S,SEQUENCE,2020-11-18 15:48:57,ORATECHCANNON
INV_MKUPTEMP_LINES_S,SEQUENCE,2020-11-18 15:48:57,ORATECHCANNON
INV_MONHLYREVIEW_VAL_SNAP_S,SEQUENCE,2020-11-18 15:48:56,ORATECHCANNON
INV_OPTIONS_S,SEQUENCE,2020-11-18 15:48:56,ORATECHCANNON
INV_PALLETS_S,SEQUENCE,2020-11-18 15:48:57,ORATECHCANNON
INV_PRICE_BREAK_HEADERS_S,SEQUENCE,2020-11-18 15:48:56,ORATECHCANNON
INV_PRICE_BREAK_LINES_S,SEQUENCE,2020-11-18 15:48:56,ORATECHCANNON
INV_PRICE_TYPES_S,SEQUENCE,2020-11-18 15:48:56,ORATECHCANNON
INV_QUICKCODE_HEADERS_S,SEQUENCE,2020-11-18 15:48:57,ORATECHCANNON
INV_QUICKCODE_LINES_S,SEQUENCE,2020-11-18 15:48:57,ORATECHCANNON
INV_REQUISITION_HEADERS_S,SEQUENCE,2020-11-18 15:48:57,ORATECHCANNON
INV_REQUISITION_LINES_S,SEQUENCE,2020-11-18 15:48:57,ORATECHCANNON
INV_SERIALNUM_TRANSACTIONS_S,SEQUENCE,2020-11-18 15:48:56,ORATECHCANNON
INV_SIMILAR_CATEGORIES_S,SEQUENCE,2020-11-18 15:48:57,ORATECHCANNON
INV_SIMILAR_ITEM_HEADERS_S,SEQUENCE,2020-11-18 15:48:56,ORATECHCANNON
INV_SIMILAR_ITEM_LINES_S,SEQUENCE,2020-11-18 15:48:56,ORATECHCANNON
INV_SLOCASSIGN_BATCHS_S,SEQUENCE,2020-11-18 15:48:57,ORATECHCANNON
INV_SLOCASSIGN_HEADERS_S,SEQUENCE,2020-11-18 15:48:57,ORATECHCANNON
INV_SLOCASSIGN_LINES_S,SEQUENCE,2020-11-18 15:48:57,ORATECHCANNON
INV_STKTAKE_ITEMS_S,SEQUENCE,2020-11-18 15:48:56,ORATECHCANNON
INV_STKTAKE_TYPES_S,SEQUENCE,2020-11-18 15:48:56,ORATECHCANNON
INV_STOCKSPLIT_HEADERS_S,SEQUENCE,2020-11-18 15:48:57,ORATECHCANNON
INV_STOCKSPLIT_LINES_S,SEQUENCE,2020-11-18 15:48:57,ORATECHCANNON
INV_STOCKTAKE_AUDITS_S,SEQUENCE,2020-11-18 15:48:56,ORATECHCANNON
INV_STOCKTAKE_FILES_S,SEQUENCE,2020-11-18 15:48:56,ORATECHCANNON
INV_SUBLOC_HIERARCHY_S,SEQUENCE,2020-11-18 15:48:57,ORATECHCANNON
INV_SUBLOC_VAL_SNAP_S,SEQUENCE,2020-11-18 15:48:56,ORATECHCANNON
INV_SUB_INVENTORIES_S,SEQUENCE,2020-11-18 15:48:56,ORATECHCANNON
INV_SUB_LOCATIONS_S,SEQUENCE,2020-11-18 15:48:56,ORATECHCANNON
INV_WEEE_CHARGES_S,SEQUENCE,2020-11-18 15:48:56,ORATECHCANNON
ISEQ$$_287493,SEQUENCE,2021-01-03 11:25:49,ORATECHCANNON
ISEQ$$_287496,SEQUENCE,2021-01-03 11:25:51,ORATECHCANNON
ISEQ$$_287500,SEQUENCE,2021-01-03 11:25:52,ORATECHCANNON
ISEQ$$_287509,SEQUENCE,2021-01-03 11:25:52,ORATECHCANNON
ISEQ$$_287512,SEQUENCE,2021-01-03 11:25:52,ORATECHCANNON
ISEQ$$_287516,SEQUENCE,2021-01-03 11:25:53,ORATECHCANNON
ITEM_FUZZY_SEARCH_S,SEQUENCE,2020-11-18 15:48:56,ORATECHCANNON
ITEM_NUMBER_S,SEQUENCE,2020-11-18 15:48:56,ORATECHCANNON
ITEM_SEARCH_TEMP_S,SEQUENCE,2020-11-18 15:48:56,ORATECHCANNON
ITEM_TRANS_ARRAY_TEMP_S,SEQUENCE,2020-11-18 15:48:56,ORATECHCANNON
PALLET_BOXES_S,SEQUENCE,2020-11-18 15:48:56,ORATECHCANNON
PALLET_HEADERS_S,SEQUENCE,2020-11-18 15:48:56,ORATECHCANNON
PALLET_LINES_S,SEQUENCE,2020-11-18 15:48:56,ORATECHCANNON
PALLET_TRANSACTIONS_S,SEQUENCE,2020-11-18 15:48:56,ORATECHCANNON
PO_BUYERS_S,SEQUENCE,2020-11-18 15:48:56,ORATECHCANNON
PO_GRN_HEADERS_S,SEQUENCE,2020-11-18 15:48:56,ORATECHCANNON
PO_GRN_HEADER_S,SEQUENCE,2020-11-18 15:48:56,ORATECHCANNON
PO_GRN_LINES_S,SEQUENCE,2020-11-18 15:48:56,ORATECHCANNON
PO_HEADERS_S,SEQUENCE,2020-11-18 15:48:56,ORATECHCANNON
PO_HEADER_S,SEQUENCE,2020-11-18 15:48:56,ORATECHCANNON
PO_LINES_S,SEQUENCE,2020-11-18 15:48:56,ORATECHCANNON
PO_ORDERPAD_HEADERS_S,SEQUENCE,2020-11-18 15:48:57,ORATECHCANNON
PO_ORDERPAD_LINES_S,SEQUENCE,2020-11-18 15:48:57,ORATECHCANNON
PRICE_TEMPLATE_HEADERS_S,SEQUENCE,2020-11-18 15:48:57,ORATECHCANNON
PRICE_TEMPLATE_LINES_S,SEQUENCE,2020-11-18 15:48:57,ORATECHCANNON
PRICE_UPDATEITEMCP_HEADERS_S,SEQUENCE,2020-11-18 15:48:56,ORATECHCANNON
PRICE_UPDATEITEMCP_LINES_S,SEQUENCE,2020-11-18 15:48:56,ORATECHCANNON
PRICE_UPDATESP_PRICES_S,SEQUENCE,2020-11-18 15:48:57,ORATECHCANNON
PR_PRICELIST_HEADERS_S,SEQUENCE,2020-11-18 15:48:56,ORATECHCANNON
PR_PRICELIST_LINES_S,SEQUENCE,2020-11-18 15:48:56,ORATECHCANNON
RESULTSET_TEMP_S,SEQUENCE,2020-11-18 15:48:56,ORATECHCANNON
SIMILAR_ITEMS_HEADERS_S,SEQUENCE,2020-11-18 15:48:56,ORATECHCANNON
SIMILAR_ITEM_LINES_S,SEQUENCE,2020-11-18 15:48:56,ORATECHCANNON
SYS_ATTACHMENT_HEADERS_S,SEQUENCE,2020-11-18 15:48:56,ORATECHCANNON
SYS_ATTACHMENT_LINES_S,SEQUENCE,2020-11-18 15:48:56,ORATECHCANNON
SYS_BACKGROUNDJOBS_S,SEQUENCE,2020-11-18 15:48:57,ORATECHCANNON
SYS_CONTROL_HEADERS_S,SEQUENCE,2020-11-18 15:48:57,ORATECHCANNON
SYS_CONTROL_LINES_S,SEQUENCE,2020-11-18 15:48:57,ORATECHCANNON
SYS_FUNCTION_AUDIT_S,SEQUENCE,2020-11-18 15:48:56,ORATECHCANNON
SYS_JOB_PARAM_VALUES_S,SEQUENCE,2020-11-18 15:48:57,ORATECHCANNON
SYS_JOB_QUEUE_S,SEQUENCE,2020-11-18 15:48:57,ORATECHCANNON
SYS_LASTSAVED_VALUES_S,SEQUENCE,2020-11-18 15:48:57,ORATECHCANNON
SYS_LOGGEDINSESSIONS_S,SEQUENCE,2020-11-18 15:48:57,ORATECHCANNON
SYS_LOGIN_AUDIT_S,SEQUENCE,2020-11-18 15:48:56,ORATECHCANNON
SYS_LOG_HEADERS_S,SEQUENCE,2020-11-18 15:48:56,ORATECHCANNON
SYS_LOG_LINES_S,SEQUENCE,2020-11-18 15:48:56,ORATECHCANNON
SYS_NOTIFICATION_EVENTS_S,SEQUENCE,2020-11-18 15:48:57,ORATECHCANNON
SYS_NOTIFICATION_RECIPIENTS_S,SEQUENCE,2020-11-18 15:48:57,ORATECHCANNON
SYS_PROGRAMS_S,SEQUENCE,2020-11-18 15:48:57,ORATECHCANNON
SYS_SCHEDULED_JOBS_S,SEQUENCE,2020-11-18 15:48:56,ORATECHCANNON
SYS_SCHEDULE_HEADERS_S,SEQUENCE,2020-11-18 15:48:56,ORATECHCANNON
SYS_SCHEDULE_JOBS_S,SEQUENCE,2020-11-18 15:48:56,ORATECHCANNON
SYS_SCHEDULE_JOB_PARAMS_S,SEQUENCE,2020-11-18 15:48:56,ORATECHCANNON
SYS_SCHEDULE_LINES_S,SEQUENCE,2020-11-18 15:48:56,ORATECHCANNON
SYS_SESSION_VAR_TEMP_S,SEQUENCE,2020-11-18 15:48:56,ORATECHCANNON
SYS_UIITEMATTRS_S,SEQUENCE,2020-11-18 15:48:56,ORATECHCANNON
SYS_UIITEMS_S,SEQUENCE,2020-11-18 15:48:56,ORATECHCANNON
SYS_UIREGIONS_S,SEQUENCE,2020-11-18 15:48:56,ORATECHCANNON
SYS_USER_CONTROLS_S,SEQUENCE,2020-11-18 15:48:57,ORATECHCANNON
SYS_WORKLIST_S,SEQUENCE,2020-11-18 15:48:56,ORATECHCANNON
TP_STOCK_LINES_S,SEQUENCE,2020-11-18 15:48:56,ORATECHCANNON
TP_STOCK_SOURCES_S,SEQUENCE,2020-11-18 15:48:56,ORATECHCANNON
WWW_NODES_S,SEQUENCE,2020-11-18 15:48:56,ORATECHCANNON
WWW_NODE_LINKS_S,SEQUENCE,2020-11-18 15:48:56,ORATECHCANNON
WWW_SOURCES_S,SEQUENCE,2020-11-18 15:48:57,ORATECHCANNON
WWW_SUB_SOURCES_S,SEQUENCE,2020-11-18 15:48:56,ORATECHCANNON
AP_DBNOTE_HEADERS,TABLE,2020-11-18 15:48:57,ORATECHCANNON
AP_DBNOTE_LINES,TABLE,2020-11-18 15:54:36,ORATECHCANNON
AP_INVOICE_HEADERS,TABLE,2020-11-18 15:54:37,ORATECHCANNON
AP_INVOICE_LINES,TABLE,2020-11-18 15:54:38,ORATECHCANNON
AP_OPTIONS,TABLE,2020-11-18 15:48:59,ORATECHCANNON
AP_PAYMENT_HEADERS,TABLE,2020-11-18 15:49:00,ORATECHCANNON
AP_PAYMENT_LINES,TABLE,2020-11-18 15:54:38,ORATECHCANNON
AP_SUPPLIERS,TABLE,2020-11-18 15:54:38,ORATECHCANNON
AP_SUPPLIER_PRICE_LISTS,TABLE,2020-11-18 15:54:33,ORATECHCANNON
AP_SUPPLIER_PROFILES,TABLE,2020-11-18 15:49:01,ORATECHCANNON
AP_SUPSUM_SNAP,TABLE,2020-11-18 15:54:38,ORATECHCANNON
AR_CUSTOMERS,TABLE,2020-12-17 11:00:54,ORATECHCANNON
AR_CUSTOMER_IMPORT,TABLE,2020-11-18 15:54:34,ORATECHCANNON
AR_CUSTOMER_PRICELISTS,TABLE,2020-11-18 15:54:41,ORATECHCANNON
AR_CUSTOMER_PRICE_LISTS,TABLE,2020-11-18 15:54:33,ORATECHCANNON
AR_CUSTOMER_PROFILES,TABLE,2020-11-18 15:54:37,ORATECHCANNON
AR_CUSTSPLIT_HEADERS,TABLE,2020-11-18 15:49:04,ORATECHCANNON
AR_CUSTSPLIT_LINES,TABLE,2020-11-18 15:54:41,ORATECHCANNON
AR_CUSTSUM_SNAP,TABLE,2020-11-18 15:54:38,ORATECHCANNON
AR_CUST_BARCODE_UPLOADS,TABLE,2020-11-18 15:54:37,ORATECHCANNON
AR_CUST_ITEM_EXLCATEGORIES,TABLE,2020-11-18 15:54:38,ORATECHCANNON
AR_CUST_ITEM_MAPCATEGORIES,TABLE,2020-11-18 15:49:05,ORATECHCANNON
AR_CUST_ITEM_OFFERS,TABLE,2020-11-18 15:54:34,ORATECHCANNON
AR_CUST_ITEM_UPLOADS,TABLE,2020-11-18 15:54:38,ORATECHCANNON
AR_CUST_PAYMENT_METHODS,TABLE,2020-11-18 15:54:38,ORATECHCANNON
AR_CUST_STORE_CARDSES,TABLE,2020-11-18 15:54:38,ORATECHCANNON
AR_DELIVERY_HEADERS,TABLE,2020-11-18 15:54:41,ORATECHCANNON
AR_DELIVERY_LINES,TABLE,2020-11-18 15:54:41,ORATECHCANNON
AR_FREIGHT_COUNTRIES,TABLE,2020-11-18 15:54:34,ORATECHCANNON
AR_FREIGHT_HEADERS,TABLE,2020-11-18 15:49:06,ORATECHCANNON
AR_FREIGHT_LINES,TABLE,2020-11-18 15:54:39,ORATECHCANNON
AR_FREIGHT_MASTERS,TABLE,2020-11-18 15:54:38,ORATECHCANNON
AR_INVBATCH_COUNT,TABLE,2020-11-18 15:49:07,ORATECHCANNON
AR_INVOICE_HEADERS,TABLE,2020-12-26 10:09:34,ORATECHCANNON
